GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-15,2026,8703.77,346.609,16078.92
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-15,2040,4059.36,337.118,11514.42
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-25,2038,8413.79,419.889,18490.97
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-25,2037,6127.56,391.968,13827.77
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-15,2036,8987.22,382.76399999999995,17774.05
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2038,5860.02,396.179,16199.94
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-07,2033,3150.25,385.64799999999997,14684.87
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-07,2022,1043.23,268.93,7051.43
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-15,2039,5753.67,397.704,19325.35
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-25,2039,5331.97,304.44,10691.72
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,04-25,2040,801.74,361.091,10081.3
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,04-25,2036,2948.85,301.57,11864.38
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-25,2040,1544.6,298.368,7304.68
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-15,2038,9747.81,421.286,22154.25
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-15,2023,7262.46,373.697,14287.44
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-15,2029,8219.98,356.115,14534.28
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-25,2029,7189.94,358.08500000000004,16048.41
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,04-25,2036,10588.83,432.366,23805.98
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-25,2040,6948.67,395.976,16488.34
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-25,2033,5196.4,312.46999999999997,12085.08
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-15,2023,10509.3,420.699,24092.93
gfdl-esm4,ssp585,40,25,-91,75,mag3,05-07,2026,8926.66,345.97700000000003,17315.55
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,04-25,2036,9804.6,444.702,21907.44
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-25,2036,9461.88,364.84299999999996,18342.79
mri-esm2-0,ssp370,40,25,-91,75,mag2,05-15,2037,5351.92,392.271,18755.37
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-07,2040,3963.06,368.57399999999996,13908.12
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-25,2032,3888.91,329.865,12150.36
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-07,2029,7272.96,364.602,15521.99
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-15,2037,7300.31,420.36400000000003,16012.13
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-25,2036,9137.39,366.124,17805.53
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2038,4747.38,365.38,13762.94
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,04-25,2039,5716.36,395.952,15223.28
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-15,2039,2765.87,358.495,12677.28
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-25,2040,3742.56,324.256,10395.63
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-15,2038,8304.05,438.788,19113.0
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-25,2026,8804.47,333.71,15723.42
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-25,2036,2547.33,318.978,9342.29
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-25,2039,5682.71,382.96700000000004,14165.58
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-15,2028,8181.56,365.474,15774.56
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-07,2033,7021.94,354.05899999999997,15214.73
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2038,2243.86,349.548,10699.79
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,04-25,2032,4782.73,402.481,18342.42
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,04-15,2023,8384.76,423.705,20964.48
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-07,2039,6434.35,365.878,13559.37
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,04-25,2036,9986.86,359.10699999999997,18173.94
gfdl-esm4,ssp585,40,25,-91,75,mag8,05-07,2026,8495.85,427.945,20169.53
mri-esm2-0,ssp370,40,25,-91,75,mag7,04-15,2037,7074.25,439.748,18888.94
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-25,2022,960.58,259.524,5176.27
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,04-25,2032,10332.15,427.14599999999996,19119.85
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-25,2033,1302.13,339.111,11683.37
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-25,2022,982.04,229.96800000000002,5823.07
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-07,2039,6373.07,348.576,13424.89
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,04-25,2036,10447.99,375.623,18715.1
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-07,2040,2238.61,309.374,8968.51
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-25,2033,7168.27,400.108,17890.78
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-25,2029,6259.83,420.63399999999996,17482.28
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2038,2037.02,335.288,12568.82
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-25,2040,3821.06,354.82500000000005,11958.65
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-07,2032,5607.07,402.51599999999996,15802.29
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-25,2029,7216.46,327.582,13497.97
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-15,2029,6743.14,405.18,15109.19
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,04-15,2023,5819.56,416.379,16916.9
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-15,2037,3854.0,399.519,15505.47
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-07,2033,6935.7,358.751,15203.36
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,04-25,2040,3667.72,326.86400000000003,10387.5
gfdl-esm4,ssp585,40,25,-91,75,mag3,05-25,2026,8545.44,320.793,15392.38
gfdl-esm4,ssp585,40,25,-91,75,mag3,04-15,2028,7982.97,346.575,15496.6
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-07,2036,10773.71,390.23199999999997,20258.41
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-25,2022,664.1,341.361,7997.05
mri-esm2-0,ssp370,40,25,-91,75,mag4,05-15,2037,9226.15,388.91999999999996,16770.44
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-07,2026,9099.18,356.48,17572.9
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-15,2023,14696.21,399.874,23448.24
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-07,2039,5159.62,433.794,15325.23
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-07,2036,2301.86,322.045,9804.71
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-25,2033,5335.12,310.267,12153.47
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-07,2036,9160.81,392.683,18933.45
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-15,2028,6962.03,364.42499999999995,13996.4
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-25,2036,4029.73,333.485,11709.3
gfdl-esm4,ssp585,40,25,-91,75,mag6,04-25,2026,9135.82,384.12800000000004,19862.38
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-15,2038,12321.87,405.23199999999997,19979.01
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-15,2039,10268.76,420.817,18784.0
gfdl-esm4,ssp585,40,25,-91,75,mag8,04-15,2028,6312.34,430.967,18135.69
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-25,2039,5444.59,313.188,10858.12
gfdl-esm4,ssp585,40,25,-91,75,mag8,05-25,2026,8831.0,412.981,19972.73
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-07,2022,1452.31,309.733,7494.21
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-25,2040,4586.44,371.409,16455.46
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-25,2038,2030.71,323.823,9754.11
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,04-25,2036,13432.95,413.81100000000004,22082.77
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-15,2037,2786.06,341.353,8945.69
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-15,2023,3974.22,370.555,14986.35
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-15,2029,5227.3,336.163,15401.02
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-25,2029,7129.93,351.721,15927.52
gfdl-esm4,ssp585,40,25,-91,75,mag3,04-25,2028,7539.1,345.224,15083.67
gfdl-esm4,ssp585,40,25,-91,75,mag3,05-15,2026,8434.7,336.895,15742.55
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-07,2023,10135.21,420.633,23810.41
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,04-15,2040,3951.06,343.326,11477.54
mri-esm2-0,ssp370,40,25,-91,75,mag2,05-07,2037,5968.33,396.051,19595.45
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-15,2040,4094.86,372.005,13422.37
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-15,2038,2207.34,349.05,13831.39
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-15,2029,6018.66,426.772,17862.46
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-25,2037,2435.9,370.923,13750.52
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,04-25,2023,5643.18,404.67900000000003,15845.42
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-25,2029,6506.02,397.38100000000003,15045.33
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-15,2029,7348.89,350.144,14734.79
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-15,2022,1037.18,249.06600000000003,6477.9
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-15,2033,2149.62,371.858,13399.74
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,04-15,2036,10450.16,376.777,18682.68
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-07,2038,10007.72,437.32,22939.25
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-15,2033,9267.18,412.98499999999996,19852.32
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-07,2029,8559.24,378.553,15369.47
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-07,2023,8093.66,406.89799999999997,16006.49
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,04-15,2032,10928.21,432.024,19390.2
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2038,2387.58,335.162,10348.66
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-15,2040,5272.2,378.384,16961.38
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,04-15,2036,13618.72,419.976,22456.55
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-15,2029,7321.91,352.015,16509.06
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-25,2029,3995.0,339.137,15238.94
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-25,2023,4935.16,362.892,15141.98
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-25,2037,3128.59,329.32000000000005,8993.55
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-25,2038,11436.08,387.414,18325.07
gfdl-esm4,ssp585,40,25,-91,75,mag6,04-15,2026,9620.53,392.555,20090.23
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-15,2036,4374.08,335.708,12061.43
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-25,2028,7224.0,350.839,14365.59
gfdl-esm4,ssp585,40,25,-91,75,mag8,05-15,2026,8693.69,426.028,19710.16
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-15,2039,5672.31,343.661,12206.1
gfdl-esm4,ssp585,40,25,-91,75,mag8,04-25,2028,6298.94,426.74,17773.67
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-25,2039,8801.35,410.567,18295.7
mri-esm2-0,ssp370,40,25,-91,75,mag4,05-25,2037,8309.22,374.169,15649.98
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2022,1067.11,364.56399999999996,8976.12
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-07,2039,4022.6,376.15200000000004,14648.37
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-25,2023,14620.28,393.626,23024.86
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-15,2033,6041.63,342.98900000000003,13994.3
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,04-15,2040,1054.27,320.017,10837.8
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-25,2038,8832.68,394.798,17676.31
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,05-07,2023,10375.43,356.19100000000003,19188.2
gfdl-esm4,ssp585,40,25,-91,75,mag4,05-15,2026,13050.56,417.371,21319.81
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-25,2039,3678.3,405.894,16080.23
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-15,2036,2663.05,305.253,9171.18
gfdl-esm4,ssp585,40,25,-91,75,mag4,04-25,2028,11398.53,415.71000000000004,19691.56
mri-esm2-0,ssp370,40,25,-91,75,mag5,05-07,2037,7324.52,340.068,14725.5
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-25,2038,7468.89,395.389,17080.73
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-15,2039,5300.42,418.61400000000003,15399.15
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,04-15,2036,2077.03,344.509,11024.14
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-25,2039,2364.78,314.74399999999997,10063.89
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,05-15,2036,8837.2,354.569,16299.45
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-15,2038,4641.18,361.49899999999997,14760.4
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-25,2037,4872.63,346.305,12219.74
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,04-15,2036,8655.18,419.65099999999995,20007.91
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,04-15,2036,11310.71,463.576,25154.33
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-25,2023,9898.32,398.877,21468.35
mri-esm2-0,ssp370,40,25,-91,75,mag6,04-25,2037,7658.24,398.321,17673.69
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-15,2022,1703.49,285.419,6491.51
mri-esm2-0,ssp370,40,25,-91,75,mag8,05-25,2037,4641.18,383.77200000000005,14608.1
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-07,2028,6880.14,402.264,16295.04
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-07,2038,8847.56,361.794,16275.54
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,04-25,2023,9287.25,397.987,20595.22
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,04-15,2032,8739.22,372.081,16150.85
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-07,2037,3228.65,330.084,9187.57
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,05-07,2023,6830.02,342.02,13704.27
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-07,2029,7479.16,340.757,13747.62
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,04-15,2036,9079.45,351.006,17092.77
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-15,2040,7029.97,362.30400000000003,16118.63
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,05-25,2023,5513.0,320.975,11445.43
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-25,2029,6179.41,299.131,12106.17
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-15,2029,10729.16,427.954,20826.92
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,04-15,2036,4370.98,308.793,11317.81
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-15,2040,573.93,305.129,7877.82
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-25,2038,7492.74,310.06100000000004,13049.95
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-25,2039,7868.69,363.308,16600.14
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-15,2039,8222.76,414.228,18219.65
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-15,2032,5945.71,358.986,14146.34
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-07,2029,4213.88,393.21500000000003,14421.6
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,05-07,2023,3176.17,406.989,14185.21
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,04-15,2032,5130.63,433.707,16927.98
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-15,2036,9686.93,409.368,20570.12
mri-esm2-0,ssp370,40,25,-91,75,mag3,05-25,2037,6384.14,304.35,12676.54
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-15,2033,6745.83,370.408,15649.25
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-25,2023,9779.51,319.091,17176.13
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,04-25,2032,8548.57,374.24800000000005,16498.77
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2038,2928.93,339.98900000000003,10848.55
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-15,2023,9596.44,411.308,21618.47
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,04-25,2036,10943.64,467.8,25217.28
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-07,2039,8905.28,419.74,16974.02
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-25,2022,1402.81,243.716,5215.04
mri-esm2-0,ssp370,40,25,-91,75,mag6,04-15,2037,8237.68,422.20099999999996,18683.5
mri-esm2-0,ssp370,40,25,-91,75,mag8,05-15,2037,5012.13,408.021,15751.88
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,04-15,2023,8718.94,403.26599999999996,20186.56
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,05-25,2036,8850.13,348.091,16187.37
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2038,3986.62,340.152,12474.23
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-15,2037,6381.69,374.59299999999996,14121.94
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,04-25,2036,8649.93,416.341,19755.36
gfdl-esm4,ssp585,40,25,-91,75,mag4,04-15,2028,11886.12,422.082,20230.01
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-15,2039,4921.42,419.12399999999997,17030.92
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-25,2036,2719.98,301.411,8716.09
gfdl-esm4,ssp585,40,25,-91,75,mag4,05-25,2026,13465.51,399.525,21281.76
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,04-25,2040,1001.85,309.877,10259.19
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-15,2038,8743.0,408.47,18610.24
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-07,2033,2984.51,364.191,16854.57
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-07,2022,402.42,324.611,7095.91
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,04-25,2036,2108.26,340.329,10648.91
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-15,2039,4135.68,350.402,12649.55
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-25,2039,5152.16,414.46299999999997,15326.61
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-15,2038,7542.99,413.94500000000005,18279.49
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-25,2036,8852.49,391.30499999999995,19450.88
mri-esm2-0,ssp370,40,25,-91,75,mag3,05-15,2037,6856.52,323.622,13432.56
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-25,2033,5031.06,331.381,13055.94
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-15,2023,9864.7,325.319,17995.03
gfdl-esm4,ssp585,40,25,-91,75,mag2,05-07,2026,9981.31,443.438,23710.33
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-25,2032,5070.81,318.29499999999996,11986.62
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-07,2029,7080.22,386.12300000000005,16262.81
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-07,2040,5121.29,355.731,14128.62
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,04-25,2032,4753.71,425.964,16652.83
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-25,2040,900.72,314.72900000000004,7356.41
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-15,2038,8383.82,342.021,15398.56
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,04-25,2036,4200.63,303.852,10997.48
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-07,2022,1849.53,291.231,7203.05
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-25,2039,8582.74,402.245,18360.6
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-15,2039,8665.65,365.365,16579.88
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,04-25,2036,8985.59,341.973,16410.78
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-25,2040,6712.55,362.208,15698.38
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-25,2029,10673.47,427.014,20434.51
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-15,2029,6959.99,319.197,13105.95
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,05-15,2023,5969.59,328.31,12134.5
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-25,2039,8763.31,381.201,15212.98
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-15,2039,8731.99,374.05400000000003,16712.44
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-07,2022,1778.4,304.36400000000003,7179.52
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-15,2038,8619.58,351.256,15690.77
gfdl-esm4,ssp585,40,25,-91,75,mag7,04-25,2026,8605.14,406.74600000000004,20475.66
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,04-25,2036,4062.76,307.839,10906.61
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-15,2028,6964.54,394.018,15330.35
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-25,2029,8334.24,437.715,21210.09
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-15,2029,6966.88,313.788,13018.58
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-15,2037,3302.95,317.182,8446.32
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,05-15,2023,5966.36,320.063,12048.89
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-25,2038,1498.22,369.063,11705.04
