GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-15,2074,9463.03,481.04999999999995,17853.82
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-07,2072,6757.22,416.877,17225.64
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-15,2074,8821.42,416.827,19976.75
gfdl-esm4,ssp126,40,25,-91,75,mag7,05-25,2061,8088.38,395.745,17942.71
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-25,2077,3325.3,388.341,9387.68
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,05-15,2063,6139.4,329.673,12625.94
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2077,5978.41,402.25,11853.13
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-15,2079,5410.21,350.614,10055.65
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-07,2069,2832.83,399.79400000000004,10106.08
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-15,2078,6735.5,441.728,14596.71
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,05-15,2070,4309.58,318.625,8082.92
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-25,2072,6720.56,307.633,12298.31
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2065,5967.32,328.693,11805.84
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-07,2072,7673.52,330.592,14481.6
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-15,2079,8201.5,405.544,16405.19
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-15,2074,9447.46,421.452,23094.22
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2061,8376.07,415.98400000000004,14713.77
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2079,6271.98,427.195,15239.2
gfdl-esm4,ssp126,40,25,-91,75,mag6,05-25,2073,6798.76,361.556,14474.62
gfdl-esm4,ssp126,40,25,-91,75,mag8,04-25,2073,6350.05,453.712,17896.25
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-15,2070,6987.8,315.186,13516.81
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2080,4848.5,428.40599999999995,10842.4
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2078,3958.06,338.563,10475.54
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,04-15,2063,6281.04,415.28900000000004,14931.42
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,05-15,2070,4475.0,397.33299999999997,11572.03
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-07,2069,3497.45,287.983,7302.66
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,05-15,2063,5510.18,436.38,15001.5
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,04-15,2070,6776.19,408.74600000000004,14377.3
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2065,5554.85,335.833,12163.24
gfdl-esm4,ssp126,40,25,-91,75,mag2,04-25,2061,10244.22,479.291,24507.4
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,04-25,2077,7152.77,513.807,18203.24
gfdl-esm4,ssp370,40,25,-91,75,mag4,05-15,2066,8413.43,400.304,14668.74
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2061,3654.93,409.598,12306.09
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,05-25,2063,5773.32,310.63599999999997,11209.79
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-07,2074,4452.7,435.393,12838.06
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-07,2074,13555.88,427.406,22743.68
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-25,2079,5112.48,346.214,9328.93
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2077,7108.7,432.79499999999996,13403.18
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-25,2078,6220.98,434.199,13939.62
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-15,2072,7228.04,327.001,13353.19
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,05-25,2070,4110.0,300.06600000000003,7874.53
gfdl-esm4,ssp126,40,25,-91,75,mag7,05-15,2061,8476.4,420.305,18972.54
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-07,2070,8255.07,336.329,15643.26
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-15,2077,3573.14,406.49,9905.66
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-07,2078,3278.02,406.08899999999994,10462.6
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-25,2079,11301.78,457.69100000000003,23634.36
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-15,2069,3046.64,286.504,6999.15
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-25,2074,8658.0,412.325,20233.89
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-25,2074,8380.73,469.861,16329.85
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-25,2070,7363.28,383.587,16422.92
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-25,2079,5627.49,432.531,16298.42
gfdl-esm4,ssp370,40,25,-91,75,mag2,05-07,2066,7799.87,453.421,19399.08
gfdl-esm4,ssp126,40,25,-91,75,mag3,04-15,2073,8182.66,379.79,15951.25
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-25,2070,8513.43,375.582,17569.59
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2078,7972.5,456.446,18661.32
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2080,1491.39,368.951,6524.75
gfdl-esm4,ssp126,40,25,-91,75,mag2,04-15,2061,10751.53,480.914,24888.28
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,04-15,2077,7617.33,529.068,18797.13
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-07,2079,7673.24,424.735,14018.47
gfdl-esm4,ssp370,40,25,-91,75,mag4,05-25,2066,7327.31,374.57800000000003,13133.88
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,05-25,2070,4025.04,387.179,11086.74
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,04-25,2063,6083.11,401.093,14174.99
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-07,2079,12725.8,406.664,20116.99
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,04-25,2070,6270.17,401.187,13477.61
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,05-25,2063,5780.05,413.147,14299.49
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-25,2079,5772.98,424.134,14484.0
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2061,8926.1,423.999,16025.53
gfdl-esm4,ssp126,40,25,-91,75,mag6,05-15,2073,6758.29,355.88599999999997,14106.72
gfdl-esm4,ssp126,40,25,-91,75,mag8,04-15,2073,6408.88,469.911,18205.09
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-25,2078,3286.63,332.77700000000004,8866.23
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-25,2070,6590.5,288.988,11723.85
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2080,3939.64,410.05500000000006,8906.64
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-15,2065,6653.84,335.967,12550.65
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,05-07,2070,5362.76,336.6,10474.05
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-25,2079,8606.62,398.073,17519.44
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-07,2079,6443.8,440.514,16686.46
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,05-07,2063,6208.59,341.593,12808.17
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-25,2074,9428.69,424.611,22713.13
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-07,2079,8749.13,420.87199999999996,19062.26
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-15,2077,5451.16,342.182,10713.07
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-25,2079,3069.16,284.343,6302.85
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-07,2074,9241.84,343.61799999999994,17621.04
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-25,2063,9025.3,408.596,15650.78
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-25,2070,6464.44,368.067,11223.06
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-15,2072,9110.29,432.085,21429.7
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-25,2078,4434.37,357.966,11256.78
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-07,2070,9229.54,432.289,22599.19
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-07,2079,4180.69,427.116,12736.15
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2078,4950.28,326.419,10413.61
gfdl-esm4,ssp370,40,25,-91,75,mag8,05-25,2066,4328.55,392.515,12327.1
gfdl-esm4,ssp370,40,25,-91,75,mag6,04-25,2066,6674.31,362.263,14058.58
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-15,2069,6861.45,482.267,17199.8
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-25,2079,8594.62,334.611,14553.91
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2065,4720.63,348.58500000000004,12884.2
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,04-25,2074,5777.63,364.076,12919.95
gfdl-esm4,ssp126,40,25,-91,75,mag4,04-15,2073,11720.37,461.74699999999996,19944.78
gfdl-esm4,ssp370,40,25,-91,75,mag5,05-07,2066,6069.99,316.48,11302.71
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-25,2079,3914.21,279.84000000000003,7925.61
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2061,3699.15,340.843,9635.73
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-25,2080,1633.81,425.926,8146.2
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2078,5387.87,320.744,10088.54
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-25,2080,1192.31,288.56100000000004,4165.5
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2061,4898.42,444.378,14838.77
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,04-15,2077,5641.16,369.034,10878.84
gfdl-esm4,ssp126,40,25,-91,75,mag5,04-15,2061,10427.86,401.92199999999997,20558.54
gfdl-esm4,ssp370,40,25,-91,75,mag3,05-25,2066,4523.32,290.911,9270.51
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-07,2079,5545.77,332.077,10730.54
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-25,2079,4384.5,378.495,10830.17
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-25,2078,2597.85,443.86,11954.61
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2077,1561.48,334.567,6365.74
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-15,2072,7667.98,405.847,17159.25
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-07,2074,7604.89,426.101,20154.7
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-25,2079,3222.36,357.788,8831.75
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2077,3191.36,441.873,12198.03
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-07,2079,7753.74,329.714,14176.25
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-25,2078,3229.9,314.485,7118.37
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-15,2061,6985.31,347.94,13231.1
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-25,2080,2464.79,316.238,6370.62
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-25,2070,10310.4,367.725,16541.6
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2069,4570.7,413.578,12950.42
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-07,2070,7651.19,436.106,18729.95
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-15,2065,7618.94,447.938,19775.86
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,04-25,2074,3986.03,479.94399999999996,14546.52
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-25,2074,8030.31,324.47,15137.52
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,05-07,2063,8289.58,480.263,20221.37
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-25,2074,3797.35,345.051,9766.53
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-07,2079,3658.61,320.56,8304.59
gfdl-esm4,ssp126,40,25,-91,75,mag4,04-25,2073,11412.51,441.749,19378.57
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-25,2061,3274.51,316.76099999999997,8371.12
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2080,1993.77,433.898,9561.65
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-15,2079,4916.41,318.951,9806.31
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2080,1354.16,317.663,5010.65
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-25,2061,3918.14,433.318,13453.52
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-15,2078,5789.89,342.873,11609.94
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-15,2079,8444.83,340.639,14897.5
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-25,2069,6773.79,478.65799999999996,16624.7
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-25,2065,4150.77,327.552,11450.64
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,04-15,2074,6795.21,378.07500000000005,14470.07
gfdl-esm4,ssp370,40,25,-91,75,mag8,05-15,2066,4388.48,414.028,13389.4
gfdl-esm4,ssp370,40,25,-91,75,mag6,04-15,2066,7105.36,392.255,15897.23
gfdl-esm4,ssp126,40,25,-91,75,mag7,05-07,2073,6770.48,405.08,16537.84
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-15,2079,3229.77,287.31899999999996,6865.88
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-25,2077,4355.96,325.31,9190.26
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-15,2063,9320.01,437.725,16957.77
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-25,2072,9098.61,416.261,21092.21
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-15,2070,6808.58,382.797,11598.66
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-15,2078,5035.14,348.938,11858.18
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-25,2069,3753.4,386.274,11066.05
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,04-15,2074,4096.88,487.711,15787.79
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-07,2072,11198.39,412.469,19287.52
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2065,7357.24,444.023,19350.38
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-15,2074,4565.1,390.36,11782.36
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-15,2074,9046.28,336.23400000000004,17328.74
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-25,2061,6373.34,331.051,11655.72
gfdl-esm4,ssp126,40,25,-91,75,mag6,05-07,2061,9481.38,396.43,18914.26
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-15,2080,3366.51,332.501,8091.94
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-15,2070,11320.89,398.476,18700.35
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,05-07,2077,4228.19,372.027,9767.41
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-15,2078,3063.27,446.54,12796.64
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-25,2077,1329.58,333.53999999999996,5967.98
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-15,2079,5026.48,383.16499999999996,11853.6
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-25,2072,7655.71,400.3,16969.7
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-25,2077,2205.23,425.07,10862.34
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-15,2078,3573.81,357.658,9165.61
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-15,2079,3180.32,362.19100000000003,9533.35
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-07,2069,5443.15,372.198,10214.53
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,04-25,2077,4890.21,362.01099999999997,10162.21
gfdl-esm4,ssp126,40,25,-91,75,mag5,04-25,2061,10111.7,388.73,19313.54
gfdl-esm4,ssp370,40,25,-91,75,mag3,05-15,2066,5617.05,314.814,10886.54
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-07,2069,6736.63,480.111,17241.49
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2065,5357.02,357.428,13111.58
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,04-15,2070,6014.87,439.479,14911.56
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,04-15,2063,5706.54,442.534,15490.92
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2061,4452.09,383.911,11819.52
gfdl-esm4,ssp370,40,25,-91,75,mag5,05-15,2066,5627.8,326.543,10965.45
gfdl-esm4,ssp126,40,25,-91,75,mag3,04-25,2061,9800.93,379.98400000000004,18901.79
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,04-25,2077,4971.01,356.677,10194.52
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-15,2079,9056.72,419.308,19297.65
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-15,2074,8855.15,327.734,17041.11
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-07,2072,8986.28,439.55899999999997,21703.45
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2065,8784.91,389.489,15145.39
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-15,2079,7750.53,369.48400000000004,14400.29
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2078,4272.23,311.832,9600.56
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-15,2070,9385.83,439.8,22351.05
