GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,04-15,2054,11681.88,488.086,20231.52
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-25,2053,3235.43,277.062,6764.85
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-25,2056,7166.89,414.45899999999995,16881.6
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2059,8719.71,447.945,17485.93
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-07,2049,4920.81,371.07399999999996,10065.13
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-07,2047,7523.94,362.656,15404.45
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-15,2056,9089.52,448.34,21116.37
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-07,2043,6761.36,356.317,13536.81
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2050,5298.82,356.378,11397.97
mri-esm2-0,ssp585,40,25,-91,75,mag3,05-07,2057,5944.6,323.77,10872.91
gfdl-esm4,ssp370,40,25,-91,75,mag5,04-25,2042,7013.45,369.847,15159.1
gfdl-esm4,ssp585,40,25,-91,75,mag2,05-07,2051,9650.54,450.31399999999996,21737.89
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-25,2055,6540.67,466.11400000000003,17473.72
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2057,4267.73,451.092,13229.94
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2050,4199.21,361.69399999999996,10150.65
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-25,2060,9642.18,440.01,23954.67
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-25,2059,3082.49,408.794,9342.53
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2056,3761.17,342.49199999999996,9157.71
gfdl-esm4,ssp585,40,25,-91,75,mag3,04-25,2042,7332.66,339.44500000000005,14280.31
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-15,2057,12675.45,447.475,22593.07
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,04-15,2041,7143.92,434.206,17255.93
gfdl-esm4,ssp370,40,25,-91,75,mag6,05-07,2042,6098.07,375.39000000000004,14082.2
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2059,8300.62,446.313,16460.54
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-07,2054,7519.73,408.37800000000004,15942.76
mri-esm2-0,ssp585,40,25,-91,75,mag8,05-07,2057,6295.18,404.15999999999997,15039.93
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-07,2055,6930.56,420.567,17157.57
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-15,2053,3746.6,293.453,7959.71
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-07,2047,6475.44,447.967,17373.49
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-07,2043,5463.97,459.349,15510.34
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-15,2056,6869.08,427.86300000000006,17469.36
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-07,2060,14547.25,453.16700000000003,24467.31
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-07,2055,8181.85,422.684,14896.97
gfdl-esm4,ssp585,40,25,-91,75,mag4,05-25,2051,10275.06,372.92499999999995,15784.83
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-15,2049,5674.48,365.774,11034.71
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-25,2055,11692.75,465.132,21261.19
mri-esm2-0,ssp585,40,25,-91,75,mag5,05-25,2057,5592.87,310.19100000000003,10116.92
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-15,2041,10004.97,449.701,22015.37
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2059,4854.51,397.932,12644.02
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,04-25,2054,11550.75,473.935,19924.64
gfdl-esm4,ssp585,40,25,-91,75,mag8,04-25,2042,5845.21,478.30199999999996,17199.54
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-25,2055,5827.8,417.75,15030.93
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-25,2043,5938.11,350.561,12065.59
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-25,2060,9568.26,449.092,21785.97
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-25,2059,6172.27,540.762,18738.38
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-25,2047,6629.87,332.201,12065.63
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-15,2057,7495.72,444.863,17209.84
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-15,2056,6851.18,514.916,18208.86
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-25,2042,5523.69,380.95000000000005,13812.21
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,04-25,2054,9348.46,504.00100000000003,22297.39
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-25,2055,8602.08,492.717,22567.36
mri-esm2-0,ssp585,40,25,-91,75,mag3,05-25,2057,5369.75,297.964,9840.21
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-15,2041,11419.16,423.913,18146.57
gfdl-esm4,ssp585,40,25,-91,75,mag2,05-25,2051,9419.83,425.18100000000004,20688.58
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-15,2057,7792.15,403.677,18580.13
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-15,2049,5677.6,360.245,10983.38
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2056,7495.27,441.97,14478.31
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-25,2043,6004.3,343.391,12035.67
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-25,2047,6552.66,322.57,11937.3
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-25,2059,7067.53,495.22799999999995,14883.25
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-15,2057,6672.9,374.966,11896.08
gfdl-esm4,ssp370,40,25,-91,75,mag6,05-25,2042,5655.56,353.345,12666.07
gfdl-esm4,ssp370,40,25,-91,75,mag8,04-25,2042,5236.83,439.86699999999996,16097.1
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2059,7374.26,452.911,19295.21
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-07,2055,7414.06,476.27599999999995,19115.21
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-25,2050,3519.29,303.757,8201.18
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-07,2059,3606.53,454.39,10912.6
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-07,2060,10441.3,460.534,24951.01
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-25,2050,3709.46,440.13,12698.68
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-15,2053,3757.58,285.968,7923.57
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-25,2042,7453.22,349.442,14459.2
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-25,2043,4343.19,430.55699999999996,13776.94
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-25,2047,6193.79,406.26300000000003,15207.07
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-25,2047,7238.97,413.725,17313.23
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-25,2060,13797.06,419.82,22844.61
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,04-25,2043,7105.4,417.87300000000005,16171.99
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-25,2055,6659.02,398.07300000000004,12376.05
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-15,2049,5278.42,467.981,13700.32
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-25,2054,7123.72,393.179,14710.95
mri-esm2-0,ssp585,40,25,-91,75,mag8,05-25,2057,6741.93,383.93899999999996,14402.6
mri-esm2-0,ssp585,40,25,-91,75,mag6,04-25,2057,7230.51,366.567,15212.24
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-25,2055,6404.17,388.928,14430.98
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-15,2049,4231.66,359.988,9505.73
gfdl-esm4,ssp585,40,25,-91,75,mag7,04-25,2051,6986.93,427.178,16914.28
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,04-15,2057,9695.77,477.1,23945.74
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-15,2053,3467.78,370.968,10736.57
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-07,2047,7622.88,372.703,15571.17
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-15,2056,10438.6,414.38,17684.25
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-07,2043,6818.47,372.02200000000005,13665.62
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-25,2050,5404.15,348.781,11443.67
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-07,2042,6736.16,414.776,16361.44
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-15,2053,6360.76,364.75800000000004,13337.71
gfdl-esm4,ssp585,40,25,-91,75,mag4,05-07,2051,11114.99,424.85,19559.44
mri-esm2-0,ssp585,40,25,-91,75,mag5,05-07,2057,6073.16,331.817,11079.48
gfdl-esm4,ssp370,40,25,-91,75,mag3,04-25,2042,7048.16,359.38399999999996,15127.7
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-25,2059,4324.66,343.914,10614.0
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2050,3948.91,339.696,9175.31
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2056,3639.22,363.319,9999.62
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2050,3909.61,428.358,13643.04
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-25,2053,3246.86,271.95,6735.02
gfdl-esm4,ssp370,40,25,-91,75,mag6,05-15,2042,5991.55,372.22,13523.57
gfdl-esm4,ssp370,40,25,-91,75,mag8,04-15,2042,5198.05,453.124,16959.48
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-15,2059,7122.2,464.64,19708.63
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2056,6899.1,417.187,12831.11
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-25,2057,5531.2,345.648,9239.76
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-15,2047,7382.45,354.58500000000004,14348.33
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-15,2059,7859.34,489.43899999999996,15333.69
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-15,2043,6448.88,352.343,12691.66
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-07,2056,9152.81,451.748,21354.76
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,04-15,2054,9286.41,511.124,22392.94
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-25,2041,11134.39,386.399,17572.77
mri-esm2-0,ssp585,40,25,-91,75,mag3,05-15,2057,5387.33,309.698,9824.51
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-15,2055,8784.03,486.12399999999997,23047.96
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-25,2049,5723.36,369.975,11292.68
gfdl-esm4,ssp585,40,25,-91,75,mag2,05-15,2051,9517.34,441.33500000000004,21231.18
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-25,2057,7454.1,393.276,17665.99
gfdl-esm4,ssp370,40,25,-91,75,mag3,04-15,2042,7504.21,374.593,16208.85
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-07,2041,9960.12,464.697,21925.78
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2059,4794.99,375.80899999999997,11532.79
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-25,2053,3322.49,350.36199999999997,9646.11
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-15,2050,5777.56,353.80899999999997,12973.85
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-07,2057,6944.26,476.789,17408.41
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-25,2056,9978.2,399.582,16334.36
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-25,2053,5518.68,357.701,11645.44
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-25,2049,5022.86,468.907,13535.57
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-15,2054,7253.5,402.64500000000004,15327.61
mri-esm2-0,ssp585,40,25,-91,75,mag8,05-15,2057,6386.7,395.26,14470.7
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-15,2055,6801.26,402.572,15988.93
mri-esm2-0,ssp585,40,25,-91,75,mag6,04-15,2057,7202.85,376.189,15625.28
gfdl-esm4,ssp585,40,25,-91,75,mag7,04-15,2051,6917.94,420.326,17630.55
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,04-25,2057,9620.04,478.06399999999996,23846.6
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-25,2049,3516.34,362.466,9058.18
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-07,2053,4306.08,301.687,8599.8
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-15,2042,8650.11,386.781,16788.21
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-15,2047,6553.36,437.176,16662.24
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-15,2043,4874.86,452.90999999999997,14759.68
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,04-15,2043,7292.55,434.601,17354.77
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-15,2047,7479.73,405.728,16939.92
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-15,2060,14192.19,443.494,23886.71
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-15,2055,7207.98,412.559,12983.95
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-25,2056,7357.47,392.03900000000004,16217.15
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-25,2053,5305.57,334.996,9726.54
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-25,2056,6380.65,405.945,15392.88
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-07,2049,4439.71,412.362,11109.67
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-15,2059,6175.85,379.341,14182.84
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-25,2056,4398.02,326.603,9231.6
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-15,2060,8793.19,447.347,21323.97
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-15,2042,5211.75,455.06100000000004,15986.13
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-15,2055,4258.91,434.307,12544.63
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-15,2055,7005.01,389.594,15090.16
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-07,2056,7298.92,332.803,13754.33
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,05-15,2043,8989.11,441.07599999999996,16471.93
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-15,2060,10284.0,444.542,21823.84
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-15,2059,5375.36,388.769,12116.88
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-15,2047,10740.62,429.768,18671.14
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-25,2057,3250.39,275.629,6033.98
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,04-15,2054,8018.49,404.04200000000003,15566.08
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-15,2051,7514.33,339.997,13816.16
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-25,2049,8198.43,460.48699999999997,14973.09
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-15,2055,8496.37,399.978,17668.32
mri-esm2-0,ssp585,40,25,-91,75,mag4,05-15,2057,9344.18,379.041,14830.99
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,05-25,2041,6877.14,304.979,12413.81
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,05-07,2041,7434.88,349.413,13914.36
gfdl-esm4,ssp370,40,25,-91,75,mag4,04-15,2042,9985.34,455.00600000000003,19629.16
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-07,2057,8526.95,395.601,18252.26
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-25,2056,6566.92,309.911,11835.83
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-07,2057,4540.43,333.778,9529.06
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2050,7428.9,430.932,15771.57
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,05-25,2041,7894.67,389.769,16874.82
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,04-25,2057,8931.21,379.346,17529.14
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,04-25,2041,7575.76,396.07,15821.52
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-25,2057,3969.22,360.034,9505.27
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-15,2059,3273.01,503.398,13699.96
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-25,2056,3866.81,326.086,8447.26
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-07,2053,6615.62,428.672,17211.63
gfdl-esm4,ssp585,40,25,-91,75,mag2,04-15,2042,8757.96,547.561,22990.78
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-15,2055,4935.18,329.304,9592.52
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-25,2057,4836.8,394.38599999999997,11772.13
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-15,2060,9855.99,363.673,18771.7
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-25,2056,3317.69,426.326,11646.8
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-15,2059,3633.78,394.435,9304.69
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2059,5037.2,371.631,11979.94
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,04-25,2054,7823.17,392.884,15342.7
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-15,2049,8599.73,453.01099999999997,15062.54
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-25,2051,6382.52,296.23699999999997,11017.44
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,05-15,2041,6996.27,320.717,12640.22
mri-esm2-0,ssp585,40,25,-91,75,mag4,05-25,2057,9328.02,372.711,14767.56
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-25,2055,8168.67,401.081,17288.43
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-25,2060,8312.4,421.789,20496.59
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-15,2056,5549.6,363.18,11824.82
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-25,2055,3764.52,408.438,11638.96
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-25,2042,5204.42,412.669,14456.82
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-25,2055,6503.73,386.396,14430.78
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-15,2057,3986.69,303.714,8144.24
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-25,2060,10091.54,429.62,21159.08
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-25,2059,4728.74,395.313,11668.75
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-25,2047,9855.59,389.568,15991.65
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,05-25,2043,8263.93,424.79400000000004,15039.3
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-07,2055,7576.08,397.92,16780.13
gfdl-esm4,ssp585,40,25,-91,75,mag8,05-07,2051,6885.28,421.529,17221.56
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2059,5626.22,365.713,13142.64
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,05-07,2054,7496.81,373.92999999999995,14560.96
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-07,2060,10368.17,383.261,19714.68
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-15,2056,7536.56,399.12,16905.99
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-07,2055,5571.74,353.049,11176.33
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-15,2053,6025.98,357.056,11242.56
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-15,2056,6535.83,419.05400000000003,16157.49
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-25,2059,3082.33,503.001,12897.34
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2056,3536.02,311.182,8079.7
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-15,2057,4144.25,374.527,10878.1
gfdl-esm4,ssp585,40,25,-91,75,mag2,04-25,2042,7858.85,533.59,21816.82
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-25,2055,4479.41,316.962,9207.94
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2056,3493.01,448.602,12941.72
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-25,2060,9833.32,343.539,17809.5
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-25,2059,3339.38,372.48,8561.61
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2050,3865.08,395.288,10891.63
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-15,2057,4870.73,429.347,12917.38
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,05-15,2041,7557.5,418.61699999999996,16994.14
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,04-15,2057,8988.4,382.94100000000003,18123.84
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,04-15,2041,7690.14,409.554,16633.4
gfdl-esm4,ssp370,40,25,-91,75,mag7,05-07,2042,5752.04,410.99699999999996,14706.61
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-25,2050,7183.77,434.2,14367.44
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag2,05-07,2043,7854.46,492.93199999999996,20418.67
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-15,2056,7118.29,325.247,13318.98
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-07,2047,9201.13,467.027,21899.42
gfdl-esm4,ssp370,40,25,-91,75,mag4,04-25,2042,9436.76,433.347,18190.12
mri-esm2-0,ssp585,40,25,-91,75,mag2,05-07,2057,8889.92,425.058,20228.45
gfdl-esm4,ssp585,40,25,-91,75,mag3,05-07,2051,7578.24,352.904,15047.3
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-07,2060,9058.25,450.308,21779.91
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-07,2055,4796.23,433.873,13632.05
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-07,2042,5789.61,451.643,16686.12
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-15,2053,5929.49,388.547,14013.39
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2050,6877.03,501.429,18095.94
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,05-07,2043,9455.21,454.764,17461.57
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-15,2056,7226.74,337.745,13489.93
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-07,2047,11066.71,449.342,19990.33
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-25,2059,4572.25,321.773,9680.82
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-25,2059,4179.11,446.09499999999997,14206.28
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-07,2051,7683.89,366.174,15218.53
gfdl-esm4,ssp370,40,25,-91,75,mag2,04-25,2042,7896.04,485.63800000000003,20547.52
mri-esm2-0,ssp585,40,25,-91,75,mag4,05-07,2057,9759.69,392.39300000000003,15585.62
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,04-25,2043,6372.09,449.549,16636.91
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-25,2047,6885.79,439.442,17736.44
