GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,04-15,2002,8892.41,458.62100000000004,21133.98
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,05-07,2004,5853.27,409.791,17240.63
mri-esm2-0,ssp126,40,25,-91,75,mag2,05-25,2003,7640.14,434.42900000000003,19909.11
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-15,2015,12540.33,411.58500000000004,19654.64
mri-esm2-0,ssp126,40,25,-91,75,mag4,05-07,2003,10626.35,406.72400000000005,19117.17
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-07,2008,8831.81,472.12600000000003,22210.12
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2020,7813.82,454.64500000000004,18257.84
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-25,2009,9631.82,368.406,17993.46
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-25,2017,9397.05,418.743,22420.19
mri-esm2-0,ssp126,40,25,-91,75,mag3,05-25,2011,6591.42,312.30899999999997,13071.44
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,04-25,2004,11128.86,450.323,25265.12
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-15,2015,7056.71,447.221,17982.0
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-15,2003,7659.03,370.025,15600.55
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-25,2009,6943.19,394.76300000000003,16143.2
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-15,2018,8183.49,343.881,14507.98
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-07,2009,7871.77,380.164,16898.86
gfdl-esm4,ssp585,40,25,-91,75,mag8,04-15,2019,8157.49,440.655,19069.78
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,04-15,2002,9803.18,376.849,18291.18
mri-esm2-0,ssp126,40,25,-91,75,mag7,04-25,2003,6434.74,423.486,18215.92
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-15,2019,8117.72,362.379,16721.06
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-15,2015,7766.92,469.46799999999996,21144.77
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-25,2017,8699.17,376.16600000000005,17168.55
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-25,2009,9574.38,357.701,17814.23
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-15,2008,10870.75,439.197,20107.74
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,05-25,2002,8584.53,366.73900000000003,17189.92
mri-esm2-0,ssp126,40,25,-91,75,mag2,05-15,2003,7663.22,440.227,20879.41
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,04-25,2002,8786.7,458.591,20770.99
gfdl-esm4,ssp585,40,25,-91,75,mag3,04-25,2019,9109.3,345.355,16043.88
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-25,2015,12132.48,394.84,18983.33
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,04-25,2002,13884.92,445.61400000000003,22341.71
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-07,2003,8451.49,385.452,17670.54
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2009,7834.6,431.344,20240.8
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-25,2015,11074.11,403.871,18332.21
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,04-25,2015,6590.97,452.54499999999996,18425.33
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-15,2017,9448.45,457.909,23303.05
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2009,7465.05,367.66299999999995,16111.12
mri-esm2-0,ssp126,40,25,-91,75,mag8,05-15,2011,6116.55,410.788,16674.78
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,04-15,2004,11251.49,476.86400000000003,22950.63
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-25,2020,7285.51,451.28099999999995,19352.5
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-15,2017,8439.61,444.024,20523.31
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-07,2018,8672.79,349.38599999999997,15693.85
mri-esm2-0,ssp126,40,25,-91,75,mag6,04-15,2011,8781.96,429.62800000000004,19650.22
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-07,2015,10237.87,462.67499999999995,19720.68
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-15,2004,10598.21,406.215,21025.49
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-25,2015,6957.91,453.93100000000004,19047.86
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,04-15,2009,9678.44,452.443,23692.8
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-07,2002,8960.9,421.99899999999997,19692.42
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-07,2015,10252.66,431.07399999999996,18572.31
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-07,2003,5441.19,468.97,18554.65
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,04-15,2009,10147.38,348.469,18256.07
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-15,2017,8726.97,401.946,17950.96
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-25,2015,7810.18,453.356,19950.65
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-25,2018,7654.36,332.235,13482.55
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,04-25,2002,9682.52,368.97299999999996,17249.56
gfdl-esm4,ssp585,40,25,-91,75,mag8,04-25,2019,7750.21,441.993,19576.23
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-07,2020,10418.26,430.721,17423.03
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-25,2019,7717.78,353.992,15552.76
mri-esm2-0,ssp126,40,25,-91,75,mag7,04-15,2003,6732.13,444.149,19390.49
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,04-15,2004,11117.91,453.462,25254.99
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-07,2015,8957.29,476.75100000000003,22183.09
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-25,2015,6728.01,441.845,17536.96
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-15,2009,7074.6,399.301,17136.3
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-25,2003,6654.07,364.952,15127.14
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-07,2018,7819.81,423.438,18868.13
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-07,2015,10461.66,442.70099999999996,22950.68
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-15,2009,10221.18,356.22400000000005,18397.17
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-15,2017,9394.46,439.129,23140.43
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-25,2020,7610.04,436.08399999999995,16934.37
mri-esm2-0,ssp126,40,25,-91,75,mag3,05-15,2011,6843.75,324.558,13902.18
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-25,2003,6569.13,357.928,14952.48
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,04-15,2004,15152.66,439.488,25285.87
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-07,2015,11764.94,438.22999999999996,20356.43
mri-esm2-0,ssp126,40,25,-91,75,mag5,05-15,2011,6906.67,330.84000000000003,14034.17
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-15,2017,12609.43,418.59299999999996,21512.35
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-15,2009,10147.38,348.469,18256.07
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,05-07,2002,9728.34,393.163,18544.1
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,05-15,2004,6387.17,394.74399999999997,16321.03
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-07,2015,13075.17,426.51099999999997,20854.96
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-15,2009,10221.18,356.22400000000005,18397.17
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-25,2015,9367.04,409.999,16990.11
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-25,2015,7464.88,432.444,18726.46
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-07,2015,7751.65,476.045,20952.23
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-25,2002,8617.82,391.135,18520.16
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-25,2015,8765.0,437.221,19175.13
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,04-25,2002,9957.86,381.613,17591.36
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-07,2020,7804.39,479.329,20726.61
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-15,2008,6678.61,440.30600000000004,18459.39
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-25,2018,7498.73,325.61699999999996,13260.32
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-07,2018,8879.93,359.229,15989.77
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-25,2020,8580.86,384.116,14865.82
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-15,2009,7465.05,367.66299999999995,16111.12
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-07,2019,8690.63,378.07099999999997,17769.2
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag2,04-15,2004,7493.99,489.465,22116.04
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-15,2009,7834.6,431.344,20240.8
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,04-25,2003,8373.13,421.637,18830.04
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,04-15,2009,13605.07,430.734,22707.4
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-25,2015,8780.09,413.311,16011.92
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-25,2003,5714.72,445.779,17278.74
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-07,2015,7750.97,490.073,21541.83
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-25,2018,7772.72,422.267,17656.35
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-25,2015,9874.92,419.735,21911.39
mri-esm2-0,ssp126,40,25,-91,75,mag4,05-15,2003,9890.33,396.30400000000003,18195.66
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-25,2019,9270.37,357.476,16321.73
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-15,2008,8916.19,460.936,21965.71
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,04-25,2018,9082.17,386.52500000000003,18866.73
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-15,2017,13177.06,440.50800000000004,22484.87
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-25,2015,9336.55,455.22700000000003,21547.66
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,04-25,2002,10440.08,464.469,24074.67
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,05-07,2003,8429.93,394.803,17734.16
mri-esm2-0,ssp126,40,25,-91,75,mag8,05-07,2011,5910.75,429.46000000000004,17898.03
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2015,8337.94,448.053,19671.3
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-25,2008,6820.33,432.539,17931.83
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,04-15,2002,10058.79,387.32399999999996,18602.66
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-15,2018,8004.64,335.86400000000003,14248.36
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-15,2015,9948.94,433.914,18511.73
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2009,9631.82,368.406,17993.46
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-15,2015,7667.62,438.544,18635.21
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-07,2004,10316.29,406.547,21427.2
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-15,2002,8689.28,409.44000000000005,19309.53
mri-esm2-0,ssp126,40,25,-91,75,mag5,05-25,2011,6685.53,320.69,13220.68
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-07,2008,10935.48,451.693,20656.76
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-25,2017,12225.34,395.308,20775.52
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-25,2009,9574.38,357.701,17814.23
mri-esm2-0,ssp126,40,25,-91,75,mag2,05-07,2003,7748.77,433.434,20903.69
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,05-25,2004,6573.91,392.097,15394.38
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,05-15,2003,7681.74,363.621,15538.66
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,04-25,2004,15002.35,440.727,25293.19
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2009,7871.77,380.164,16898.86
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-25,2017,12862.86,437.631,22297.44
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-15,2015,9191.63,467.78299999999996,21805.38
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-07,2009,7540.37,408.022,17808.93
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,04-15,2002,10506.14,467.549,24145.77
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-15,2015,10282.63,434.367,22392.05
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-15,2018,7785.5,417.609,18071.14
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-15,2019,8698.31,352.257,14651.84
mri-esm2-0,ssp126,40,25,-91,75,mag4,05-25,2003,9244.68,378.106,16411.61
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-25,2008,9237.47,446.315,21415.83
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-07,2017,9424.43,452.22,23527.81
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,04-15,2018,8983.65,394.745,19142.83
mri-esm2-0,ssp126,40,25,-91,75,mag3,05-07,2011,7761.09,354.279,15921.11
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,04-25,2009,13101.43,438.60299999999995,22105.85
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,04-15,2003,8910.52,422.03900000000004,19572.72
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-15,2015,9609.34,419.604,17348.78
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-07,2017,8241.16,416.245,18855.08
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,05-15,2003,5351.06,452.395,17630.57
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-25,2009,7241.33,357.031,15077.35
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-15,2020,9492.15,405.615,15585.2
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-25,2009,7164.23,442.283,19733.78
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag2,04-25,2004,7625.86,464.89700000000005,21803.3
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-15,2019,7946.45,390.56600000000003,17858.72
mri-esm2-0,ssp126,40,25,-91,75,mag6,04-25,2003,7320.83,398.449,17894.9
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,05-15,2018,12121.8,406.739,19179.51
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag2,04-15,2002,10506.14,467.549,24145.77
mri-esm2-0,ssp126,40,25,-91,75,mag8,05-25,2003,5512.84,398.828,15116.71
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-07,2009,7540.37,408.022,17808.93
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2009,9246.78,462.412,23453.33
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-25,2017,8785.94,353.65999999999997,16152.59
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-15,2015,6900.07,350.921,14536.15
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-25,2017,7529.14,433.103,19682.94
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-25,2009,13101.43,438.60299999999995,22105.85
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-25,2017,8070.54,321.221,15422.79
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-07,2008,7643.81,372.588,16273.35
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-15,2020,8679.96,430.681,17798.6
mri-esm2-0,ssp126,40,25,-91,75,mag2,05-25,2011,8442.47,429.948,20915.53
mri-esm2-0,ssp126,40,25,-91,75,mag5,05-07,2003,7185.31,338.693,15207.95
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-15,2020,5189.72,424.943,15064.9
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-15,2015,7778.92,419.451,17530.05
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-25,2009,7241.33,357.031,15077.35
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,05-15,2003,10837.2,445.50100000000003,19883.57
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,04-25,2009,7164.23,442.283,19733.78
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-15,2015,5248.87,421.62300000000005,15487.85
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-25,2004,9427.73,354.374,19311.77
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-15,2015,7806.8,337.798,14542.6
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,04-15,2015,8093.49,444.344,18956.05
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-25,2017,8410.63,340.843,16732.98
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-25,2009,6943.19,394.76300000000003,16143.2
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,04-15,2002,10058.79,387.32399999999996,18602.66
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-15,2015,5558.05,436.079,16202.87
mri-esm2-0,ssp126,40,25,-91,75,mag3,05-25,2003,6070.69,301.702,12192.35
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,05-07,2004,6377.12,383.613,17007.5
gfdl-esm4,ssp585,40,25,-91,75,mag2,04-15,2019,9309.89,441.99,23065.8
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-15,2015,8501.55,338.526,14565.71
mri-esm2-0,ssp126,40,25,-91,75,mag4,05-07,2011,11288.61,431.195,20423.14
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-07,2017,8731.91,360.753,16995.23
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-25,2008,7623.35,345.30400000000003,14979.69
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,05-15,2002,8689.28,409.44000000000005,19309.53
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,04-25,2004,9700.85,442.51599999999996,22388.33
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-15,2015,6885.87,330.216,13607.42
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-25,2009,9574.38,357.701,17814.23
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-25,2004,10711.09,368.118,19047.0
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-15,2020,6575.38,322.26,11743.69
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-25,2017,8758.97,397.47,18519.67
mri-esm2-0,ssp126,40,25,-91,75,mag7,04-25,2011,7393.95,429.409,18779.18
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-07,2008,6252.69,444.42900000000003,17787.48
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-25,2017,7886.23,395.80600000000004,18416.1
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,04-25,2004,7458.04,385.77299999999997,18305.14
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-25,2015,7546.62,413.46900000000005,17135.46
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,05-25,2003,10507.31,443.31600000000003,19873.53
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-15,2009,7465.05,367.66299999999995,16111.12
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,04-15,2009,7834.6,431.344,20240.8
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-15,2004,9624.36,356.414,19497.46
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-07,2015,8091.42,352.168,15948.29
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-25,2015,4931.65,420.144,14443.17
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-25,2020,7949.65,414.467,16378.45
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-15,2009,13605.07,430.734,22707.4
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-15,2017,8270.12,339.434,16233.5
mri-esm2-0,ssp126,40,25,-91,75,mag2,05-15,2011,8270.07,432.87600000000003,21017.05
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-07,2015,8807.75,347.256,15541.44
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-25,2020,5260.29,403.793,14173.7
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-25,2015,6364.32,334.805,12689.31
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-15,2017,8670.07,378.976,16851.8
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-15,2009,9678.44,452.443,23692.8
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-15,2017,7192.16,437.731,19850.02
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-07,2015,7361.28,357.74299999999994,14980.22
mri-esm2-0,ssp126,40,25,-91,75,mag6,04-15,2003,7794.83,421.5,19189.87
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-25,2019,7786.66,382.517,17216.92
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,05-25,2018,11869.95,409.196,18743.83
mri-esm2-0,ssp126,40,25,-91,75,mag8,05-15,2003,5585.79,404.54,16241.66
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-07,2020,7524.52,357.23699999999997,13794.84
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag2,04-25,2002,10440.08,464.469,24074.67
gfdl-esm4,ssp126,40,25,-91,75,mag6,04-15,2017,8999.53,417.08000000000004,20001.95
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-25,2020,5191.22,301.844,10468.36
mri-esm2-0,ssp126,40,25,-91,75,mag7,04-15,2011,7787.64,446.121,19856.52
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-07,2015,8623.56,431.044,18929.08
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag2,05-07,2018,9668.58,443.086,22577.53
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-15,2017,7749.86,415.618,19112.61
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,04-15,2004,8335.72,406.616,19501.69
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-25,2015,6146.14,325.153,12193.0
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-07,2015,7051.09,437.08299999999997,18065.94
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,04-15,2004,9581.37,440.929,22504.17
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,05-07,2002,9728.34,393.163,18544.1
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-15,2009,10147.38,348.469,18256.07
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,05-07,2015,7505.81,379.30100000000004,15856.32
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-15,2004,10682.21,379.561,20164.76
gfdl-esm4,ssp585,40,25,-91,75,mag2,04-25,2019,9098.06,437.72,22910.51
mri-esm2-0,ssp126,40,25,-91,75,mag3,05-15,2003,6560.0,314.046,13734.33
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-25,2015,8403.44,323.509,14063.26
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,05-25,2002,8617.82,391.135,18520.16
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-15,2008,7738.95,371.592,16255.99
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-25,2015,7469.77,327.017,13645.96
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2009,7074.6,399.301,17136.3
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-15,2017,8708.19,351.63,17108.44
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,04-25,2015,7407.99,425.22999999999996,18125.82
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag2,05-07,2003,7422.45,493.455,22370.52
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-25,2015,5484.25,418.851,15280.26
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,04-25,2002,9957.86,381.613,17591.36
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-15,2008,7637.17,363.004,16078.4
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,04-25,2018,8539.74,409.005,19434.16
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-25,2015,8260.25,310.604,13845.37
gfdl-esm4,ssp585,40,25,-91,75,mag4,04-25,2019,13250.87,432.536,21139.11
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-07,2020,5547.51,444.57899999999995,16245.77
mri-esm2-0,ssp126,40,25,-91,75,mag5,05-15,2003,6675.68,322.925,13923.97
