GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-07,1973,7803.56,404.521,18723.98
ipsl-cm6a-lr,historical,40,25,-91,75,mag3,04-15,1961,10873.1,370.935,20367.09
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-25,1962,9041.74,374.288,20249.08
ipsl-cm6a-lr,historical,40,25,-91,75,mag5,04-25,1975,9645.35,406.824,21112.49
gfdl-esm4,historical,40,25,-91,75,mag5,05-15,1980,4132.78,264.74,11807.62
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-25,1968,5630.79,384.219,16080.41
gfdl-esm4,historical,40,25,-91,75,mag6,05-07,1979,9507.41,375.92600000000004,19029.27
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-25,1968,8544.61,338.52,15838.98
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-15,1966,11415.0,370.915,20151.03
mri-esm2-0,historical,40,25,-91,75,mag7,05-07,1969,3293.39,346.68499999999995,14258.13
mri-esm2-0,historical,40,25,-91,75,mag5,04-25,1976,9329.78,355.46500000000003,18051.83
ipsl-cm6a-lr,historical,40,25,-91,75,mag6,05-25,1961,9324.8,355.70000000000005,18108.02
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-15,1962,10234.94,440.907,25487.37
ipsl-cm6a-lr,historical,40,25,-91,75,mag8,04-25,1961,9118.18,448.428,22556.87
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-15,1968,7275.76,377.216,18167.61
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-15,1973,4890.81,351.807,16445.34
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-15,1974,9081.15,387.77000000000004,22199.11
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-25,1967,7758.72,335.681,15958.82
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-15,1963,16260.67,427.898,26572.18
gfdl-esm4,historical,40,25,-91,75,mag3,05-25,1963,8945.34,335.361,16438.63
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-07,1975,7501.85,339.39,16411.21
gfdl-esm4,historical,40,25,-91,75,mag5,04-25,1979,9309.43,373.481,18971.4
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-25,1977,10790.51,452.499,24524.84
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-15,1970,1408.48,251.812,9981.32
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-15,1970,1023.61,320.445,12573.97
gfdl-esm4,historical,40,25,-91,75,mag3,05-07,1980,4543.16,277.39799999999997,12809.26
gfdl-esm4,historical,40,25,-91,75,mag2,05-25,1967,9820.41,451.997,22647.25
mri-esm2-0,historical,40,25,-91,75,mag4,04-25,1969,8009.51,409.007,18641.61
mri-esm2-0,historical,40,25,-91,75,mag6,05-07,1976,9076.21,382.44399999999996,18783.8
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-15,1962,9631.94,393.468,20714.13
ipsl-cm6a-lr,historical,40,25,-91,75,mag3,04-25,1961,10924.42,373.294,20420.25
ipsl-cm6a-lr,historical,40,25,-91,75,mag5,04-15,1975,10015.61,412.517,22054.39
gfdl-esm4,historical,40,25,-91,75,mag5,05-25,1980,3462.0,247.87,10436.98
gfdl-esm4,historical,40,25,-91,75,mag4,05-07,1967,15871.05,430.69599999999997,24494.85
mri-esm2-0,historical,40,25,-91,75,mag7,05-07,1964,8744.27,414.097,19078.33
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-15,1968,5500.39,391.733,15498.65
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-15,1966,9220.72,357.71500000000003,18648.16
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-25,1975,8613.69,330.74800000000005,16669.67
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-07,1977,15293.29,449.351,24540.79
ukesm1-0-ll,historical,40,25,-91,75,mag6,04-25,1968,8537.7,413.64599999999996,19236.97
gfdl-esm4,historical,40,25,-91,75,mag5,05-07,1963,8905.96,365.626,17839.21
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1967,6408.2,376.841,19797.47
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-15,1966,8866.49,440.062,22593.0
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-25,1968,8264.73,411.19399999999996,19093.99
mri-esm2-0,historical,40,25,-91,75,mag4,04-25,1964,14184.1,439.679,23318.05
gfdl-esm4,historical,40,25,-91,75,mag8,05-07,1980,446.28,289.206,11985.27
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-15,1970,3558.33,291.789,13243.25
gfdl-esm4,historical,40,25,-91,75,mag7,04-25,1967,10295.53,421.515,21941.61
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-07,1975,6688.89,422.249,19183.95
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-15,1973,4718.65,421.962,17656.94
gfdl-esm4,historical,40,25,-91,75,mag8,05-25,1963,8876.96,408.62,19835.94
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-15,1974,10017.95,453.76099999999997,25195.5
gfdl-esm4,historical,40,25,-91,75,mag6,04-25,1963,8703.54,397.89300000000003,18688.78
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-25,1977,9960.72,436.202,21916.75
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-07,1968,8704.58,373.123,17674.02
ipsl-cm6a-lr,historical,40,25,-91,75,mag6,05-07,1961,9953.75,397.406,20145.34
mri-esm2-0,historical,40,25,-91,75,mag7,05-25,1969,2887.44,308.135,12473.88
mri-esm2-0,historical,40,25,-91,75,mag2,04-25,1964,8388.76,425.113,22379.22
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-15,1970,3462.53,298.419,13219.06
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-07,1968,8420.64,360.32,17310.76
gfdl-esm4,historical,40,25,-91,75,mag6,05-25,1979,9776.91,355.67900000000003,18203.93
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-15,1963,11104.3,438.764,25495.36
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-25,1967,8398.78,409.467,18682.45
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-15,1974,14855.02,419.202,24245.19
gfdl-esm4,historical,40,25,-91,75,mag8,04-25,1979,8433.16,440.807,21150.09
mri-esm2-0,historical,40,25,-91,75,mag8,04-25,1976,8492.19,429.88100000000003,20780.83
gfdl-esm4,historical,40,25,-91,75,mag3,05-25,1980,3512.78,246.169,10425.68
ipsl-cm6a-lr,historical,40,25,-91,75,mag3,04-15,1975,9801.23,399.722,21725.84
gfdl-esm4,historical,40,25,-91,75,mag2,05-07,1967,8847.17,438.97499999999997,22803.47
ipsl-cm6a-lr,historical,40,25,-91,75,mag5,04-25,1961,11403.96,384.792,20986.9
mri-esm2-0,historical,40,25,-91,75,mag6,05-25,1976,10253.23,387.36,19131.09
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-07,1967,11297.98,393.056,19588.5
gfdl-esm4,historical,40,25,-91,75,mag3,05-07,1963,8662.75,356.246,17530.22
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-07,1977,10977.56,465.943,25067.17
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-25,1975,8108.71,318.97,16079.57
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-25,1977,14969.41,418.494,23488.07
gfdl-esm4,historical,40,25,-91,75,mag3,04-25,1979,9007.04,364.33000000000004,18610.88
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-07,1975,7798.72,352.962,16793.92
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-15,1963,10066.4,459.101,25513.35
gfdl-esm4,historical,40,25,-91,75,mag5,05-25,1963,9229.78,342.51800000000003,16795.76
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-25,1967,3143.46,311.437,16120.5
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-15,1973,7210.56,379.205,17325.49
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-07,1968,8051.21,434.218,19896.26
mri-esm2-0,historical,40,25,-91,75,mag2,04-25,1969,2523.07,375.255,15630.75
gfdl-esm4,historical,40,25,-91,75,mag5,05-07,1980,4384.04,279.543,12756.38
gfdl-esm4,historical,40,25,-91,75,mag4,05-25,1967,15147.86,432.141,23692.86
mri-esm2-0,historical,40,25,-91,75,mag7,05-25,1964,8790.21,396.918,18401.06
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-25,1975,8818.7,408.053,19826.3
gfdl-esm4,historical,40,25,-91,75,mag8,05-07,1963,8462.41,426.416,20040.01
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-25,1968,8806.26,346.959,16165.09
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-25,1975,7136.34,382.287,17320.74
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-15,1966,11555.13,377.819,20409.89
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-15,1968,9875.05,391.289,18427.68
ipsl-cm6a-lr,historical,40,25,-91,75,mag8,04-15,1975,6477.23,468.36699999999996,22501.28
gfdl-esm4,historical,40,25,-91,75,mag8,05-25,1980,464.77,273.547,10236.78
gfdl-esm4,historical,40,25,-91,75,mag6,04-25,1980,3410.25,299.445,12997.67
ipsl-cm6a-lr,historical,40,25,-91,75,mag6,05-15,1975,8489.7,400.264,19589.69
mri-esm2-0,historical,40,25,-91,75,mag3,04-25,1976,9046.72,343.899,17682.15
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-15,1962,14740.47,431.56300000000005,25525.45
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1973,4821.1,378.69,17438.21
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-07,1974,9422.59,400.144,22601.96
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-07,1963,16584.66,434.13300000000004,27493.84
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-15,1975,7650.79,339.68199999999996,16416.63
mri-esm2-0,historical,40,25,-91,75,mag8,04-15,1976,8010.83,440.546,20759.93
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-07,1970,1751.67,265.376,10408.18
gfdl-esm4,historical,40,25,-91,75,mag3,05-15,1980,4254.5,262.16700000000003,11831.12
ipsl-cm6a-lr,historical,40,25,-91,75,mag3,04-25,1975,9489.1,398.405,20838.65
ipsl-cm6a-lr,historical,40,25,-91,75,mag5,04-15,1961,11331.36,384.118,20910.99
mri-esm2-0,historical,40,25,-91,75,mag6,05-15,1976,9636.21,387.884,19029.46
gfdl-esm4,historical,40,25,-91,75,mag6,05-15,1979,9452.9,363.37,18228.86
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-25,1963,10937.71,431.081,25200.03
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-25,1974,15330.56,432.438,26290.17
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-15,1967,8677.05,423.019,19749.84
gfdl-esm4,historical,40,25,-91,75,mag8,04-15,1979,8451.57,455.404,21439.12
mri-esm2-0,historical,40,25,-91,75,mag7,05-15,1969,3217.67,328.433,13450.74
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-25,1970,2944.59,276.399,11808.52
mri-esm2-0,historical,40,25,-91,75,mag2,04-15,1964,9461.11,455.8,23618.1
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1968,7183.72,373.87,17751.85
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-25,1968,9632.34,361.664,17141.59
ipsl-cm6a-lr,historical,40,25,-91,75,mag8,04-25,1975,6844.07,463.40700000000004,21809.38
gfdl-esm4,historical,40,25,-91,75,mag8,05-15,1980,762.73,285.082,11286.71
gfdl-esm4,historical,40,25,-91,75,mag6,04-15,1980,4352.59,325.819,14308.16
ipsl-cm6a-lr,historical,40,25,-91,75,mag6,05-25,1975,8015.92,376.26800000000003,18132.2
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-25,1962,14461.36,433.024,25802.27
mri-esm2-0,historical,40,25,-91,75,mag3,04-15,1976,9348.91,354.19599999999997,18247.13
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-15,1975,7254.71,424.679,19489.93
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-25,1966,11072.48,368.135,19679.29
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-15,1968,8755.54,358.548,16949.26
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-15,1975,7398.2,392.75199999999995,17769.13
mri-esm2-0,historical,40,25,-91,75,mag2,04-15,1969,2725.57,382.15700000000004,16116.6
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-07,1962,9621.36,405.53099999999995,21442.83
gfdl-esm4,historical,40,25,-91,75,mag4,05-15,1967,15415.57,429.125,23855.18
mri-esm2-0,historical,40,25,-91,75,mag7,05-15,1964,8640.54,417.79,18902.43
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-15,1977,15131.63,443.798,24472.39
gfdl-esm4,historical,40,25,-91,75,mag3,04-15,1979,8809.16,374.909,18862.15
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-07,1966,9644.55,376.57000000000005,19805.05
gfdl-esm4,historical,40,25,-91,75,mag5,05-15,1963,8977.61,359.18199999999996,17457.62
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-25,1963,9370.32,447.559,24506.13
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-15,1967,5837.02,370.132,19350.43
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-25,1973,7095.12,371.878,16695.21
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-07,1973,5871.09,368.894,16394.91
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-25,1966,9383.54,386.525,19566.31
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-15,1975,12130.26,421.071,21803.58
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-15,1968,7997.24,439.097,20099.08
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-07,1963,11518.42,365.723,21981.23
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-25,1962,9027.93,434.203,22653.46
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-25,1968,5820.22,366.701,15786.78
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-25,1968,5856.55,376.5,16622.21
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-25,1962,9557.47,355.847,19546.15
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,04-15,1961,10654.63,461.589,25369.61
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,04-25,1975,12892.9,465.28000000000003,24749.01
gfdl-esm4,historical,40,25,-91,75,mag4,05-15,1980,3670.46,268.42600000000004,12396.4
gfdl-esm4,historical,40,25,-91,75,mag7,04-15,1963,8396.54,441.751,19575.2
ukesm1-0-ll,historical,40,25,-91,75,mag6,04-15,1977,10515.46,406.31,21051.25
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-25,1973,3322.86,380.96299999999997,14894.29
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-15,1977,10076.31,444.108,21937.79
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-25,1973,5386.62,394.209,17156.32
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-25,1974,10452.18,351.19899999999996,20774.15
gfdl-esm4,historical,40,25,-91,75,mag6,04-15,1967,11247.69,405.067,21364.7
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,05-07,1975,7580.52,433.22499999999997,20638.87
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-07,1968,6597.76,342.90700000000004,15386.68
mri-esm2-0,historical,40,25,-91,75,mag5,04-15,1964,10538.04,392.89799999999997,20016.25
gfdl-esm4,historical,40,25,-91,75,mag8,05-15,1967,9457.88,444.807,22196.36
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-25,1970,788.89,252.644,10024.87
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-25,1968,8432.08,318.288,14924.95
mri-esm2-0,historical,40,25,-91,75,mag4,04-15,1976,13743.19,441.998,23478.64
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,05-15,1961,9342.6,405.44399999999996,20203.75
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-25,1962,9533.34,354.373,20388.33
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-07,1963,10230.06,439.68500000000006,24590.44
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-15,1968,9216.93,427.812,22931.43
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-25,1966,9749.46,437.22,24388.21
gfdl-esm4,historical,40,25,-91,75,mag3,05-15,1967,9962.47,352.978,17365.94
mri-esm2-0,historical,40,25,-91,75,mag5,04-15,1969,7648.6,360.82300000000004,16600.84
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-25,1970,1111.31,253.984,9725.65
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-25,1974,8985.81,435.043,23305.37
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-25,1963,11649.06,341.52599999999995,20476.04
gfdl-esm4,historical,40,25,-91,75,mag2,05-15,1963,10407.48,438.427,23340.35
gfdl-esm4,historical,40,25,-91,75,mag4,04-15,1979,13918.05,458.62699999999995,24675.15
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-15,1977,9817.69,352.765,18287.02
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-25,1973,6828.73,335.551,15594.67
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-25,1974,9389.33,363.07399999999996,20847.99
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-15,1967,8516.83,347.18100000000004,16400.24
gfdl-esm4,historical,40,25,-91,75,mag6,04-25,1967,11063.57,400.865,21148.74
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-15,1970,702.36,263.202,10310.76
mri-esm2-0,historical,40,25,-91,75,mag5,04-25,1964,10297.23,375.505,18846.16
gfdl-esm4,historical,40,25,-91,75,mag8,05-25,1967,9950.32,449.164,22142.64
gfdl-esm4,historical,40,25,-91,75,mag7,04-25,1963,8472.4,424.113,19412.36
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-15,1973,3532.09,377.729,15358.4
ukesm1-0-ll,historical,40,25,-91,75,mag6,04-25,1977,10409.07,408.371,20854.09
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-07,1968,12909.98,438.024,22781.54
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-15,1973,5596.29,404.375,17664.99
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-25,1977,10273.99,425.865,21750.8
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-15,1974,10413.0,343.027,18983.28
mri-esm2-0,historical,40,25,-91,75,mag6,05-07,1964,9405.06,386.8,18213.58
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-15,1968,6658.48,372.793,15112.12
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-15,1962,9280.92,435.199,22568.64
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,04-25,1961,10346.35,461.81600000000003,25046.5
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-15,1962,10112.11,372.442,19941.28
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-15,1968,5759.96,395.173,16706.91
gfdl-esm4,historical,40,25,-91,75,mag5,05-07,1967,10930.48,367.651,18938.04
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,04-15,1975,13178.67,463.681,25733.5
gfdl-esm4,historical,40,25,-91,75,mag4,05-25,1980,3455.99,265.891,11608.4
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-07,1967,8537.48,337.823,15795.87
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-25,1975,13332.11,406.209,22175.18
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-07,1977,10272.91,367.024,18508.14
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-25,1968,8068.83,438.154,19877.66
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-15,1966,9320.43,382.62699999999995,20080.81
gfdl-esm4,historical,40,25,-91,75,mag4,05-07,1963,13206.08,429.264,22997.96
gfdl-esm4,historical,40,25,-91,75,mag2,05-25,1963,10473.33,434.953,23286.66
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-15,1963,11624.17,357.493,21058.58
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-15,1974,9642.8,440.49199999999996,22937.73
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1975,7424.7,421.888,20700.07
gfdl-esm4,historical,40,25,-91,75,mag4,04-25,1979,13744.99,447.057,24187.97
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-25,1977,9966.25,336.074,17433.7
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-15,1973,6413.48,341.72900000000004,15781.97
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-25,1967,6961.55,313.485,14106.27
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-15,1974,9961.52,371.42699999999996,21590.09
gfdl-esm4,historical,40,25,-91,75,mag3,05-25,1967,9580.83,345.105,17273.13
gfdl-esm4,historical,40,25,-91,75,mag2,05-07,1980,747.19,255.96,12390.99
mri-esm2-0,historical,40,25,-91,75,mag5,04-25,1969,6744.73,361.635,16273.33
mri-esm2-0,historical,40,25,-91,75,mag7,05-07,1976,9137.97,408.43499999999995,20055.28
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-15,1970,833.47,257.334,9692.56
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-15,1966,9777.14,438.037,24258.55
gfdl-esm4,historical,40,25,-91,75,mag7,05-07,1979,9082.1,395.433,19783.0
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-25,1968,9078.13,413.694,21860.77
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-07,1967,6062.44,392.223,17311.95
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-15,1968,7625.63,347.78499999999997,15767.35
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-15,1962,9622.4,345.731,19629.92
mri-esm2-0,historical,40,25,-91,75,mag6,05-07,1969,4074.85,334.425,14196.77
mri-esm2-0,historical,40,25,-91,75,mag4,04-25,1976,13777.51,429.678,23344.28
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,05-25,1961,9061.11,383.479,19384.43
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-15,1966,15822.47,434.754,25008.88
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-25,1968,12815.83,409.562,21304.04
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-25,1975,6502.26,401.878,17885.51
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-07,1977,9827.15,452.61300000000006,21988.79
gfdl-esm4,historical,40,25,-91,75,mag7,04-25,1980,1689.73,303.26099999999997,12821.67
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,05-15,1975,7530.0,413.49899999999997,19526.78
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-15,1962,9948.35,357.343,20041.23
mri-esm2-0,historical,40,25,-91,75,mag2,04-25,1976,8609.05,448.66999999999996,23041.22
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-15,1968,7951.43,359.86899999999997,16151.49
gfdl-esm4,historical,40,25,-91,75,mag8,05-07,1967,9498.04,440.72200000000004,22585.56
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-25,1967,7084.65,308.927,14151.14
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-15,1973,6530.23,350.104,15991.38
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-25,1977,10240.78,344.914,17778.74
gfdl-esm4,historical,40,25,-91,75,mag2,04-25,1979,9503.61,430.528,23168.39
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-07,1975,11763.05,413.88599999999997,21606.22
gfdl-esm4,historical,40,25,-91,75,mag4,05-25,1963,13685.64,409.752,22260.3
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-15,1963,11276.73,348.788,20635.26
mri-esm2-0,historical,40,25,-91,75,mag6,05-25,1964,8969.14,375.12,17166.95
mri-esm2-0,historical,40,25,-91,75,mag3,04-25,1969,6915.52,357.10799999999995,16354.74
