GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
mri-esm2-0,ssp585,40,25,-91,75,mag3,04-15,2085,5707.34,305.652,13127.18
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-15,2100,5968.49,319.26,11573.77
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,04-25,2098,1686.03,315.552,8760.42
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-15,2090,4225.21,326.946,8088.34
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-25,2092,1276.82,220.276,5052.35
mri-esm2-0,ssp585,40,25,-91,75,mag8,05-25,2086,3304.1,334.08799999999997,11190.28
mri-esm2-0,ssp585,40,25,-91,75,mag6,04-25,2086,4014.55,353.899,11304.66
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-25,2098,281.9,274.073,5191.69
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-25,2087,1508.01,274.26300000000003,4226.15
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-25,2097,2776.13,320.63100000000003,7931.8
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-15,2089,6080.13,350.11199999999997,11770.89
mri-esm2-0,ssp585,40,25,-91,75,mag6,05-25,2085,2284.83,291.647,8613.68
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-15,2087,1186.34,371.725,6407.51
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-15,2098,1001.78,238.143,5783.96
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,04-25,2090,5395.74,376.021,10895.4
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-25,2090,4300.5,385.337,11236.07
mri-esm2-0,ssp585,40,25,-91,75,mag3,05-15,2086,4672.38,283.629,10542.25
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-15,2091,1859.63,277.712,4825.41
mri-esm2-0,ssp585,40,25,-91,75,mag8,04-25,2085,1292.55,338.13699999999994,11974.22
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-15,2087,4042.84,351.898,8428.83
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,04-15,2097,3712.77,355.658,13349.49
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-15,2090,4515.69,350.879,9249.77
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,04-25,2087,3636.6,323.698,7534.4
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag5,04-15,2081,8432.38,359.798,16064.86
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-15,2098,3725.75,369.108,9531.11
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-25,2099,3033.43,347.545,6006.01
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,05-07,2090,5115.53,349.234,9746.43
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,05-07,2100,4095.02,327.38599999999997,14058.69
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-25,2081,3048.76,328.729,8115.92
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,04-15,2098,3011.9,345.116,10980.58
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-25,2100,5173.56,305.824,11048.61
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-07,2081,2107.31,342.26,12610.03
mri-esm2-0,ssp585,40,25,-91,75,mag3,04-25,2085,5284.81,290.349,11981.82
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-07,2099,5990.03,385.754,11366.01
mri-esm2-0,ssp585,40,25,-91,75,mag8,05-15,2086,2637.88,334.28700000000003,11024.03
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-15,2092,1123.12,244.21800000000002,5944.36
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-25,2090,3933.68,297.71500000000003,7720.89
mri-esm2-0,ssp585,40,25,-91,75,mag6,04-15,2086,5139.35,354.249,12130.79
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-15,2097,2517.29,328.993,8793.32
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-15,2098,182.27,257.4,6020.5
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-15,2087,1811.65,297.371,4929.33
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-15,2098,2609.04,330.318,7664.0
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2099,4483.54,390.874,9060.9
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-15,2091,2801.19,329.268,12183.35
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-07,2092,5272.18,336.831,12732.31
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-15,2098,1018.97,313.06600000000003,9053.28
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-25,2092,5907.0,315.491,12991.74
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,04-25,2087,3316.86,417.15099999999995,10107.29
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-15,2090,1747.17,316.826,5398.87
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-15,2090,3288.8,431.105,11243.28
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,05-25,2087,2627.01,337.806,6541.74
mri-esm2-0,ssp585,40,25,-91,75,mag6,05-07,2085,3373.81,310.318,11110.01
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-25,2081,3674.9,355.993,11791.9
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,04-25,2099,1829.08,354.337,6474.0
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-07,2090,4553.23,441.534,12661.75
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-15,2098,2283.89,315.462,5523.39
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,05-15,2081,8046.63,374.875,15841.5
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,04-15,2081,7587.01,434.535,19113.32
gfdl-esm4,ssp585,40,25,-91,75,mag3,04-25,2092,5848.69,306.418,12882.06
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-15,2087,1776.47,299.98199999999997,4920.19
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-15,2091,3595.46,367.456,9553.62
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,05-07,2099,3437.35,367.815,6697.0
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,05-15,2092,2034.46,226.73000000000002,6623.6
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,05-25,2090,3970.51,302.67100000000005,7798.48
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,05-25,2100,1947.63,294.626,12288.78
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-15,2091,1203.7,357.219,6543.23
mri-esm2-0,ssp585,40,25,-91,75,mag5,04-25,2085,5130.05,293.686,11905.42
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-07,2081,4912.57,339.668,10405.62
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-15,2099,4332.06,429.172,13688.05
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-15,2089,7171.97,402.241,15934.99
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-15,2091,306.79,294.322,11764.38
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-15,2089,4742.46,420.394,13868.46
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-15,2098,4126.84,337.217,10966.57
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,04-25,2087,3591.36,336.19500000000005,7544.08
gfdl-esm4,ssp585,40,25,-91,75,mag8,04-25,2092,4515.28,387.453,14404.86
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,04-15,2081,8176.14,347.641,15744.5
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-15,2090,4423.27,356.67999999999995,9210.22
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-25,2092,4567.23,309.256,10319.26
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-07,2100,6913.69,351.822,13526.68
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-25,2081,2079.61,301.90700000000004,9208.78
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-25,2099,2045.41,350.27200000000005,9769.56
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-07,2090,5128.23,327.181,9705.0
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-15,2091,2985.95,403.88800000000003,15538.2
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-15,2089,6075.6,339.95000000000005,11700.59
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2099,654.07,333.485,4577.52
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2098,1825.89,378.62,10338.61
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,05-07,2087,3454.27,356.82,8076.42
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-15,2091,1895.26,275.705,4831.97
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-15,2097,5573.35,376.96700000000004,12694.46
mri-esm2-0,ssp585,40,25,-91,75,mag5,05-15,2086,4601.88,287.654,10518.16
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,04-15,2092,294.2,307.225,8364.33
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,04-25,2100,5153.94,365.02,13885.03
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-15,2098,966.52,239.565,5772.17
gfdl-esm4,ssp126,40,25,-91,75,mag2,05-25,2091,219.25,247.198,8141.86
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-25,2089,6746.6,403.12800000000004,15099.28
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2099,2772.11,387.47299999999996,11457.77
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-25,2098,5219.39,327.821,10368.82
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-25,2089,4209.98,394.822,12694.72
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-25,2091,2696.76,352.86,8031.61
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-25,2087,1490.42,277.262,4228.29
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,05-15,2090,4211.39,334.06600000000003,8128.62
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,05-25,2092,2232.82,201.43200000000002,6129.94
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-25,2091,523.31,361.01300000000003,5481.27
mri-esm2-0,ssp585,40,25,-91,75,mag5,04-15,2085,5609.88,309.116,13094.48
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,05-15,2100,3093.88,310.496,13048.23
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag6,05-25,2081,8137.22,373.341,15754.7
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-07,2089,6703.0,368.831,13440.01
gfdl-esm4,ssp585,40,25,-91,75,mag3,04-15,2092,6463.61,310.33500000000004,13537.01
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag8,04-25,2081,7376.04,436.50699999999995,18562.16
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-07,2098,1406.72,269.504,6882.11
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-07,2087,1341.48,401.721,7117.97
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-15,2081,4938.54,372.46500000000003,12637.4
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,04-15,2099,974.68,354.97900000000004,6602.26
mri-esm2-0,ssp585,40,25,-91,75,mag3,05-07,2086,4528.68,305.39,10372.42
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-25,2098,1175.66,284.09000000000003,4322.82
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-07,2091,2217.85,303.517,5773.99
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-25,2097,5434.37,370.274,12293.92
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-07,2098,2199.28,339.429,10942.06
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-25,2091,1476.99,282.328,4256.21
mri-esm2-0,ssp585,40,25,-91,75,mag5,05-25,2086,5063.35,284.886,9515.92
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,04-25,2092,413.36,290.514,7547.81
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-25,2098,1060.16,220.67700000000002,4533.85
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,04-15,2100,5806.33,359.635,14283.86
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-25,2099,1204.68,305.791,3688.91
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-25,2089,5299.44,322.418,10366.22
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-07,2090,2292.08,342.03200000000004,6943.46
gfdl-esm4,ssp126,40,25,-91,75,mag7,04-25,2091,1879.69,381.395,13533.57
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-25,2098,1899.25,368.462,8881.65
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-15,2081,1804.51,320.543,11146.11
mri-esm2-0,ssp585,40,25,-91,75,mag8,05-07,2086,2473.96,353.474,11063.24
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,05-15,2099,4647.75,375.043,10842.91
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,05-07,2092,1116.87,267.809,6893.76
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-07,2097,2619.21,341.253,9439.25
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-07,2087,2149.36,303.081,5214.75
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-07,2098,108.12,284.979,6957.38
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag3,04-25,2081,8049.91,341.841,14842.2
gfdl-esm4,ssp585,40,25,-91,75,mag8,04-15,2092,4656.55,386.843,15467.59
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,04-15,2087,4231.86,352.90200000000004,8726.7
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-07,2098,3165.69,338.332,8315.77
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-25,2090,4111.45,353.298,9480.46
gfdl-esm4,ssp126,40,25,-91,75,mag4,05-07,2091,4080.33,350.403,13060.35
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-15,2092,4997.8,331.765,11946.05
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2099,2452.32,313.846,5682.94
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-25,2091,1854.39,278.419,8269.8
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-25,2098,1903.27,262.937,4966.01
mri-esm2-0,ssp585,40,25,-91,75,mag7,04-25,2086,2901.42,367.52700000000004,11450.44
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-25,2097,3028.83,304.64099999999996,7259.27
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-25,2087,714.95,280.789,6470.3
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-25,2098,777.62,322.15999999999997,8922.44
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,05-15,2100,5513.15,304.009,10351.86
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,04-25,2097,2482.31,374.92699999999996,11161.96
mri-esm2-0,ssp585,40,25,-91,75,mag2,04-15,2085,2056.02,306.737,14042.35
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,05-25,2092,1749.34,216.844,5099.16
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-15,2090,7057.61,428.999,16677.13
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-07,2091,560.97,344.64099999999996,11105.38
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-15,2087,2625.12,390.995,8245.25
gfdl-esm4,ssp585,40,25,-91,75,mag4,04-15,2092,9003.48,376.961,16871.26
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-07,2098,998.89,356.88300000000004,7914.13
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-25,2090,1488.57,348.062,5679.23
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2099,1197.12,316.216,5015.31
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-07,2089,7220.18,434.446,19700.86
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-07,2098,1208.93,268.124,7626.58
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-07,2091,1179.01,310.604,9010.37
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-25,2098,984.77,251.49200000000002,3375.18
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,05-07,2092,742.38,284.724,6706.59
mri-esm2-0,ssp585,40,25,-91,75,mag4,05-07,2086,4133.23,326.976,11076.76
mri-esm2-0,ssp585,40,25,-91,75,mag2,05-25,2086,2534.83,277.589,11075.16
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-25,2091,1718.19,333.401,5344.11
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-25,2087,2779.32,384.178,8028.66
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-07,2098,2398.37,273.447,5148.99
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,04-25,2097,5096.08,325.478,10870.67
mri-esm2-0,ssp585,40,25,-91,75,mag7,05-15,2085,1368.98,314.46799999999996,9731.68
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-25,2098,387.22,209.72000000000003,5054.71
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,04-15,2090,5474.92,429.79099999999994,12234.28
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-25,2089,7094.7,382.707,13230.12
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag7,05-07,2081,7949.7,403.706,17433.31
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,05-07,2092,1252.99,255.969,6517.95
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,05-15,2099,2293.54,298.179,4692.02
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-25,2098,172.5,322.654,4390.09
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-15,2081,3153.03,277.227,7554.58
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,05-07,2087,3216.83,367.293,7192.35
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-25,2098,3363.49,335.674,7983.46
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-07,2098,2451.41,296.764,6621.34
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,04-15,2087,5396.15,465.943,15921.06
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,04-25,2081,12184.24,422.65799999999996,19957.39
gfdl-esm4,ssp126,40,25,-91,75,mag3,05-07,2091,3579.45,317.599,11399.64
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-25,2090,4816.9,432.65299999999996,15269.96
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-15,2098,1594.75,251.183,4080.6
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,05-07,2100,3472.36,363.669,12875.41
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-25,2087,2614.96,372.36,7492.62
gfdl-esm4,ssp585,40,25,-91,75,mag4,04-25,2092,7689.76,375.783,15506.07
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-15,2090,1625.56,353.579,6083.58
mri-esm2-0,ssp585,40,25,-91,75,mag7,04-15,2086,3880.13,372.404,12473.3
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,05-15,2087,715.73,338.05899999999997,8520.15
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-15,2097,3123.3,314.435,8481.87
ukesm1-0-ll,ssp585,40,25,-91,75,mag3,05-07,2081,3794.04,269.745,8116.09
mri-esm2-0,ssp585,40,25,-91,75,mag2,04-25,2085,1401.26,295.016,13046.77
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,05-25,2100,5142.12,289.793,10118.05
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,04-15,2097,2806.88,391.137,11896.37
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-15,2098,1888.46,358.975,11119.42
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-25,2090,7419.44,401.49600000000004,16641.04
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,05-15,2092,1309.5,240.30599999999998,5762.87
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,05-07,2099,2481.79,292.903,5298.77
gfdl-esm4,ssp126,40,25,-91,75,mag5,05-15,2091,2557.28,310.053,10670.97
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-15,2099,2875.4,313.86400000000003,6575.96
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-07,2092,4826.53,356.142,13121.66
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-15,2098,1906.23,290.822,5984.05
ipsl-cm6a-lr,ssp126,40,25,-91,75,mag4,04-15,2081,12398.96,428.442,20987.77
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,04-25,2087,4312.14,426.903,14302.63
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-15,2090,6319.44,449.80100000000004,16168.46
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-07,2090,7657.88,431.404,13237.23
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,05-25,2099,1823.34,292.932,4259.75
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,05-25,2081,2615.6,269.62800000000004,6521.49
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-15,2098,737.16,340.36199999999997,5578.02
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,05-07,2100,6452.64,311.09499999999997,11963.05
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,04-15,2098,4004.34,344.688,8778.65
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-15,2089,8304.92,409.75,14988.02
mri-esm2-0,ssp585,40,25,-91,75,mag2,05-15,2086,3013.43,286.567,11506.34
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,05-07,2099,2504.23,400.051,7539.45
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,04-15,2097,5419.47,331.27,11332.92
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,04-15,2087,3815.35,389.928,9327.34
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-15,2091,2305.8,321.476,6046.81
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,05-07,2081,2294.19,354.4,9889.56
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-15,2098,277.17,210.61700000000002,6375.88
mri-esm2-0,ssp585,40,25,-91,75,mag7,05-25,2085,1842.92,310.73900000000003,8787.52
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,04-25,2090,5270.22,419.351,11983.51
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2099,2429.16,408.536,8722.82
gfdl-esm4,ssp126,40,25,-91,75,mag8,05-15,2091,282.45,326.97,10164.79
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-15,2098,2935.55,352.172,10361.66
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-07,2087,3318.5,391.876,8837.2
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2099,818.95,307.687,4161.85
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-15,2089,6169.55,412.474,17954.8
