GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,04-15,2036,10450.16,376.777,18682.68
mri-esm2-0,ssp370,40,25,-91,75,mag6,05-07,2037,7088.28,368.294,16037.23
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-15,2033,5957.04,450.80100000000004,17213.96
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,04-25,2039,6522.04,414.20000000000005,16361.58
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,04-15,2032,11932.39,451.44399999999996,20394.38
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-25,2039,5682.71,382.96700000000004,14165.58
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-25,2040,7418.89,390.903,14072.78
mri-esm2-0,ssp370,40,25,-91,75,mag5,04-25,2037,8360.95,374.60900000000004,16839.29
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-25,2023,6403.37,390.864,14489.65
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-07,2038,5125.01,414.674,14290.92
gfdl-esm4,ssp585,40,25,-91,75,mag2,05-07,2026,9981.31,443.438,23710.33
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-15,2029,7348.89,350.144,14734.79
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-25,2022,6482.44,383.18499999999995,11362.54
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-15,2029,6018.66,426.772,17862.46
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-07,2039,6473.31,366.53,13606.31
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag2,04-15,2023,9075.66,482.815,22196.08
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-15,2039,11982.32,454.986,20497.56
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,04-25,2036,9044.32,439.861,16817.01
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-15,2038,12321.87,405.23199999999997,19979.01
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-25,2036,13154.26,383.221,19978.11
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-07,2028,6985.17,404.354,16429.18
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-25,2029,7129.93,351.721,15927.52
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-25,2033,7121.02,340.786,13939.37
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-25,2029,10350.56,390.558,16958.43
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-07,2036,4847.52,415.398,13541.79
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-15,2040,11197.69,467.538,21184.6
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,04-15,2023,15319.42,457.553,25707.75
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-15,2039,5635.76,336.959,12124.99
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,04-15,2040,5742.26,505.166,16614.01
gfdl-esm4,ssp585,40,25,-91,75,mag4,04-25,2028,11604.41,418.823,19897.44
gfdl-esm4,ssp585,40,25,-91,75,mag4,05-15,2026,13050.56,417.371,21319.81
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-15,2040,5511.95,367.227,11972.01
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-25,2029,7216.46,327.582,13497.97
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-07,2032,6693.06,424.54200000000003,16888.28
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-15,2022,7127.69,423.392,12947.35
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag8,04-25,2029,6266.34,420.734,17488.8
mri-esm2-0,ssp370,40,25,-91,75,mag5,04-15,2037,9170.98,394.52,17927.89
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-15,2023,6237.1,402.527,15255.06
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-07,2036,10773.71,390.23199999999997,20258.41
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-07,2037,4982.68,394.04200000000003,11969.55
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-07,2029,9247.22,487.069,21897.0
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-07,2033,7882.32,374.251,16149.97
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,04-15,2039,7351.72,417.20399999999995,16617.83
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,04-25,2032,11746.75,454.15200000000004,20534.46
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,04-15,2040,8006.44,404.848,15461.79
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-15,2039,5454.0,417.303,14947.41
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-07,2036,10539.4,424.907,23427.53
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,04-25,2033,8105.23,415.868,18827.74
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,04-25,2037,8877.58,447.34399999999994,16577.79
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,04-25,2036,10447.99,375.623,18715.1
ukesm1-0-ll,ssp585,40,25,-91,75,mag4,04-15,2038,9378.78,462.974,19718.7
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-25,2033,5502.05,434.478,16058.64
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,04-15,2040,7913.04,414.652,15440.86
gfdl-esm4,ssp585,40,25,-91,75,mag7,04-15,2026,8919.57,417.29600000000005,20810.4
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-25,2028,7326.38,375.233,15605.03
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,04-25,2032,8135.8,493.627,21771.87
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-15,2023,10006.76,389.134,20961.95
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,04-25,2036,9986.86,359.10699999999997,18173.94
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-15,2038,7278.23,466.10699999999997,20002.37
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-15,2040,5040.91,388.645,14368.43
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-25,2029,7505.93,439.975,17205.52
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-25,2037,7717.33,486.363,19123.32
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag4,05-07,2036,13366.33,404.91200000000003,21345.4
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-15,2022,7147.34,489.081,17480.31
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-07,2033,7751.0,366.549,15943.8
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,04-25,2036,9097.19,400.158,19138.97
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-15,2038,8304.05,438.788,19113.0
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-25,2036,4849.54,379.58299999999997,11880.58
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-07,2029,11136.0,433.428,18592.35
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-15,2039,6303.25,435.59900000000005,16214.66
mri-esm2-0,ssp370,40,25,-91,75,mag3,04-15,2037,9191.74,386.858,17828.52
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-15,2040,7774.88,489.937,22098.19
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-15,2038,4932.75,387.037,13424.55
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-25,2036,9461.88,364.84299999999996,18342.79
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-25,2037,4848.29,358.696,10789.28
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-25,2029,8782.21,434.292,20900.23
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,04-25,2036,9804.6,444.702,21907.44
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-25,2033,7148.58,346.419,14037.26
gfdl-esm4,ssp585,40,25,-91,75,mag2,04-25,2028,8476.09,445.118,21861.69
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-07,2029,7272.96,364.602,15521.99
gfdl-esm4,ssp585,40,25,-91,75,mag2,05-15,2026,10140.77,442.251,23111.04
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-25,2032,6195.61,370.813,14457.06
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,04-15,2023,11098.24,469.563,25762.57
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-15,2039,5672.31,343.661,12206.1
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-25,2036,10590.51,413.45,23240.76
mri-esm2-0,ssp370,40,25,-91,75,mag8,04-15,2037,6423.07,459.251,19195.6
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,04-25,2036,7109.1,499.428,19669.06
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-15,2038,9747.81,421.286,22154.25
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,04-15,2023,11275.92,465.989,21227.35
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-15,2039,8665.4,497.223,22350.41
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-07,2033,6374.1,448.40700000000004,17908.71
mri-esm2-0,ssp370,40,25,-91,75,mag6,05-15,2037,6859.96,355.496,14946.72
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-15,2022,4838.47,457.35900000000004,13213.45
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-25,2029,7189.94,358.08500000000004,16048.41
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,04-15,2036,9030.24,399.845,19337.94
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,05-15,2036,4705.29,406.36199999999997,12722.02
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-25,2038,8413.79,419.889,18490.97
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-25,2039,5950.92,420.449,15072.25
mri-esm2-0,ssp370,40,25,-91,75,mag3,04-25,2037,8224.16,361.492,16613.73
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-07,2039,6414.82,349.226,13471.71
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,05-25,2022,7098.61,466.43,17273.38
gfdl-esm4,ssp585,40,25,-91,75,mag4,05-07,2026,13362.69,422.394,22422.59
ukesm1-0-ll,ssp126,40,25,-91,75,mag6,05-07,2040,6184.03,387.619,12963.06
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-25,2040,4744.17,369.595,12881.76
ukesm1-0-ll,ssp585,40,25,-91,75,mag2,04-25,2038,6972.69,466.87,19447.3
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag3,04-15,2036,9956.74,362.252,18099.62
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-15,2037,7826.54,504.644,19478.01
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-07,2038,12686.41,415.034,21055.11
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-15,2029,7624.23,435.27099999999996,16822.23
gfdl-esm4,ssp585,40,25,-91,75,mag7,05-15,2028,6964.54,394.018,15330.35
gfdl-esm4,ssp585,40,25,-91,75,mag7,04-25,2026,8605.14,406.74600000000004,20475.66
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,04-25,2040,7415.01,398.423,14138.23
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag2,04-15,2032,8194.96,491.611,21995.05
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag7,05-25,2023,10111.62,378.31,20342.4
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,04-25,2022,4654.26,443.26800000000003,12697.26
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-15,2029,7473.07,362.584,16739.68
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-07,2039,5149.83,438.38800000000003,15569.53
mri-esm2-0,ssp370,40,25,-91,75,mag8,04-25,2037,6029.57,439.284,18309.27
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,05-15,2036,10542.59,424.04400000000004,23035.3
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-25,2038,9198.7,407.038,21249.11
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,04-15,2036,7229.84,495.36699999999996,19583.69
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-25,2039,8042.47,491.867,22071.24
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag4,04-25,2023,11007.43,458.403,20237.32
mri-esm2-0,ssp370,40,25,-91,75,mag6,05-25,2037,6302.42,347.12,14158.92
gfdl-esm4,ssp585,40,25,-91,75,mag2,05-25,2026,10126.17,434.408,23236.71
gfdl-esm4,ssp585,40,25,-91,75,mag2,04-15,2028,8536.44,446.99899999999997,21940.4
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-15,2032,6422.89,401.074,15808.89
ukesm1-0-ll,ssp370,40,25,-91,75,mag4,05-07,2022,7381.61,443.977,13872.5
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-25,2039,5444.59,313.188,10858.12
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag2,04-25,2023,10968.08,454.351,25733.27
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-15,2036,10255.58,388.426,19940.31
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag7,05-07,2023,6460.1,427.08299999999997,16433.43
ukesm1-0-ll,ssp585,40,25,-91,75,mag7,05-25,2038,4622.87,379.31899999999996,12935.05
ukesm1-0-ll,ssp370,40,25,-91,75,mag2,04-25,2040,7343.26,479.348,21316.43
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,04-15,2036,9979.97,449.26800000000003,22334.29
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-15,2029,9150.54,452.861,21375.16
ukesm1-0-ll,ssp370,40,25,-91,75,mag7,05-15,2037,4778.97,375.31500000000005,10981.19
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-15,2033,7478.47,372.296,15494.74
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,04-25,2023,6344.94,456.67,17737.56
mri-esm2-0,ssp370,40,25,-91,75,mag4,04-25,2037,11847.67,430.893,20418.22
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-07,2038,5598.51,392.083,13832.46
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,05-25,2023,6290.07,355.521,13345.88
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-25,2022,4106.3,300.771,8114.82
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-07,2039,9544.69,431.382,17736.84
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-15,2029,7219.03,378.86300000000006,15767.88
gfdl-esm4,ssp585,40,25,-91,75,mag3,05-07,2026,8926.66,345.97700000000003,17315.55
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,04-15,2036,15044.23,439.6,24015.93
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-25,2038,6555.1,387.95399999999995,15043.47
mri-esm2-0,ssp370,40,25,-91,75,mag7,05-07,2037,6684.6,388.168,16693.64
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-15,2033,8518.73,442.296,20453.41
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-07,2038,8678.68,351.888,16006.13
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-15,2037,7086.89,389.483,14827.14
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,04-15,2032,8772.89,379.818,16286.34
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-07,2022,4017.73,449.077,12458.07
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,04-25,2040,8406.12,514.4449999999999,20229.47
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-25,2039,5652.89,435.042,16559.82
gfdl-esm4,ssp585,40,25,-91,75,mag8,05-07,2026,8495.85,427.945,20169.53
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,05-07,2023,10481.93,384.111,20603.62
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-15,2029,8861.44,445.829,21867.28
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,04-15,2036,6642.81,354.78999999999996,13674.95
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-25,2038,7642.83,318.85,13290.62
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,05-15,2036,8469.07,331.442,14412.37
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-25,2039,8596.38,387.463,17419.19
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,04-25,2023,8047.12,381.159,16115.53
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-07,2040,6210.7,375.111,15218.03
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-15,2028,8302.46,367.234,15895.46
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-25,2026,8804.47,333.71,15723.42
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-25,2040,4827.48,392.856,11775.13
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,04-25,2023,10560.85,383.797,20312.68
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-25,2039,8204.62,428.0,19389.31
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-07,2022,4955.01,352.015,10380.04
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-25,2040,7860.07,381.388,16847.15
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-07,2038,7642.93,419.565,18732.62
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-07,2039,7414.07,405.793,16893.09
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-15,2033,8024.5,485.625,21643.62
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-15,2029,7332.07,328.872,13624.72
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag5,04-25,2032,8690.85,384.97,16757.16
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,04-15,2040,8422.81,522.744,20584.01
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,04-15,2039,6371.44,444.01599999999996,16958.53
ukesm1-0-ll,ssp585,40,25,-91,75,mag5,04-15,2038,7002.31,409.983,17121.53
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag4,04-25,2036,14820.02,434.677,23961.29
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-07,2036,9061.41,338.502,16111.51
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag7,04-25,2033,7207.58,433.677,19151.65
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-25,2037,6170.6,372.805,13517.7
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,05-15,2022,4643.31,344.618,9482.8
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-25,2029,7438.74,350.47900000000004,14925.5
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-07,2032,7226.6,402.242,16335.21
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-07,2029,7655.46,348.70300000000003,14160.94
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag8,04-15,2023,6529.87,462.17600000000004,18324.26
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-07,2037,5006.45,360.661,10965.37
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-07,2033,11148.9,444.52599999999995,20343.15
mri-esm2-0,ssp370,40,25,-91,75,mag4,04-15,2037,12661.34,456.452,21607.57
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-07,2036,10211.51,416.512,21083.31
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag6,05-15,2023,6473.35,375.33799999999997,14337.33
ukesm1-0-ll,ssp370,40,25,-91,75,mag5,04-15,2040,8584.63,388.08500000000004,17780.13
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-07,2036,8672.1,419.26700000000005,19776.51
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-25,2033,7847.15,470.038,20521.03
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag6,05-07,2036,5514.95,378.637,12973.18
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-25,2029,6892.33,310.556,12819.98
ukesm1-0-ll,ssp126,40,25,-91,75,mag7,05-15,2040,5094.64,406.47999999999996,13042.85
gfdl-esm4,ssp585,40,25,-91,75,mag5,05-15,2026,8703.77,346.609,16078.92
gfdl-esm4,ssp585,40,25,-91,75,mag5,04-25,2028,7782.4,358.818,15435.42
ukesm1-0-ll,ssp126,40,25,-91,75,mag2,05-15,2039,7592.26,449.207,19657.21
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,04-15,2023,10507.19,399.45,20772.66
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,05-15,2038,8619.58,351.256,15690.77
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag5,04-25,2036,6483.41,351.684,13387.34
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag5,05-25,2036,8267.7,320.391,14259.02
ukesm1-0-ll,ssp126,40,25,-91,75,mag8,05-07,2029,6664.78,443.093,17191.02
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag3,04-15,2023,8173.42,389.201,17383.22
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag5,04-15,2039,8979.53,379.814,16959.98
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag2,04-25,2029,8917.87,446.766,21888.4
gfdl-esm4,ssp585,40,25,-91,75,mag6,05-07,2028,7118.04,369.65299999999996,15316.64
ipsl-cm6a-lr,ssp585,40,25,-91,75,mag5,04-15,2023,8259.14,402.349,17525.74
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag3,04-15,2039,8796.03,368.565,16710.25
mri-esm2-0,ssp370,40,25,-91,75,mag7,05-15,2037,6238.81,389.44500000000005,15851.88
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,05-25,2036,8044.3,313.076,13960.5
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,05-15,2038,8383.82,342.021,15398.56
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag3,04-25,2036,6522.64,343.506,13363.94
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,05-15,2022,4063.13,427.10900000000004,11917.58
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag4,04-25,2029,10687.12,427.234,20448.15
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,04-15,2022,5449.98,419.22499999999997,12608.46
ukesm1-0-ll,ssp126,40,25,-91,75,mag3,05-25,2029,6731.31,303.506,12597.02
ukesm1-0-ll,ssp585,40,25,-91,75,mag8,04-15,2038,4455.07,462.062,16997.96
ukesm1-0-ll,ssp370,40,25,-91,75,mag6,05-25,2037,4599.52,328.79999999999995,9468.16
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag4,05-25,2033,9789.54,423.981,17814.43
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag7,05-25,2036,8852.49,391.30499999999995,19450.88
ukesm1-0-ll,ssp370,40,25,-91,75,mag8,04-25,2037,4579.18,457.186,14675.35
ukesm1-0-ll,ssp585,40,25,-91,75,mag6,05-15,2038,5305.58,361.752,12801.84
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,04-15,2040,8555.9,379.854,17658.04
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag8,04-25,2032,6156.5,455.10900000000004,18055.62
ukesm1-0-ll,ssp126,40,25,-91,75,mag4,05-15,2039,9235.42,415.53999999999996,16597.04
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag3,04-15,2023,10162.93,384.305,20338.52
gfdl-esm4,ssp585,40,25,-91,75,mag3,05-15,2026,8434.7,336.895,15742.55
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag7,05-07,2029,7084.75,386.193,16267.34
gfdl-esm4,ssp585,40,25,-91,75,mag3,04-25,2028,7640.79,346.694,15185.36
mpi-esm1-2-hr,ssp126,40,25,-91,75,mag6,05-25,2032,6478.46,341.475,13394.27
ukesm1-0-ll,ssp370,40,25,-91,75,mag3,05-15,2022,4667.05,329.97900000000004,9455.03
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,04-25,2036,4647.85,448.62,14957.87
mpi-esm1-2-hr,ssp370,40,25,-91,75,mag6,05-15,2039,6869.37,405.75100000000003,15383.24
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag8,05-15,2038,7542.99,413.94500000000005,18279.49
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag8,05-25,2036,8982.56,390.954,19079.73
mri-esm2-0,ssp370,40,25,-91,75,mag2,04-15,2037,8436.73,463.06600000000003,22114.24
mpi-esm1-2-hr,ssp585,40,25,-91,75,mag2,05-07,2033,8229.43,487.579,22261.99
ipsl-cm6a-lr,ssp370,40,25,-91,75,mag6,04-25,2036,9229.73,374.75,18127.18
ukesm1-0-ll,ssp126,40,25,-91,75,mag5,05-07,2029,7762.12,356.738,14336.28
